controller,cell,time_s,pack_current_A,balancing_current_A,cell_current_A,voltage_V,soc,positive_gradient_mol_m3,total_overpotential_V
Electrochemical,Cell 3,2020.0,1.25,-0.25,1.0,3.778124751259041,0.5551063829787272,242.8189040975326,-0.0400963147414498
Electrochemical,Cell 4,2020.0,1.25,0.0,1.25,3.7813936926877116,0.5908866442199809,2168.770191782614,-0.022763772702228187
Electrochemical,Cell 1,2030.0,1.25,0.25,1.5,3.7818128863527782,0.5913888888888857,1751.679419881775,-0.026888219057043673
Electrochemical,Cell 2,2030.0,1.25,0.0,1.25,3.7744758469381363,0.5722165532879817,1383.154424611861,-0.030155346936604016
Electrochemical,Cell 3,2030.0,1.25,-0.25,1.0,3.7773969907354,0.5545153664302638,258.1647585542685,-0.04009649453520173
Electrochemical,Cell 4,2030.0,1.25,0.0,1.25,3.7815533560930343,0.5901851851851886,2139.618911018803,-0.023694773101488223
Electrochemical,Cell 1,2040.0,1.25,0.25,1.5,3.7800639414255763,0.5905555555555524,1808.5498935576247,-0.02606630251762445
Electrochemical,Cell 2,2040.0,1.25,0.0,1.25,3.7736819194413753,0.5715079365079364,1397.9979439016643,-0.030153286074599033
Electrochemical,Cell 3,2040.0,1.25,-0.25,1.0,3.7766799976005956,0.5539243498818004,273.00667137699634,-0.04009670956629255
Electrochemical,Cell 4,2040.0,1.25,0.0,1.25,3.7816049568100283,0.5894837261503962,2112.437035340321,-0.024509034410303148
Electrochemical,Cell 1,2050.0,1.25,0.25,1.5,3.7784274798856194,0.589722222222219,1862.6048566722588,-0.02534661998928668
Electrochemical,Cell 2,2050.0,1.25,0.0,1.25,3.772895684710177,0.5707993197278911,1412.360044376761,-0.030151265951418055
Electrochemical,Cell 3,2050.0,1.25,-0.25,1.0,3.7759731209534646,0.553333333333337,287.36789945191913,-0.04009695980454728
Electrochemical,Cell 4,2050.0,1.25,0.0,1.25,3.7815625207515398,0.5887822671156039,2087.108476857269,-0.025221153822479428
Electrochemical,Cell 1,2060.0,1.25,0.25,1.5,3.7768899610362214,0.5888888888888857,1914.002458316922,-0.024716396711060264
Electrochemical,Cell 2,2060.0,1.25,0.0,1.25,3.7721163850049453,0.5700907029478458,1426.2715152664932,-0.03014928579464481
Electrochemical,Cell 3,2060.0,1.25,-0.25,1.0,3.7752755441512784,0.5527423167848736,301.2785509323196,-0.04009724532182829
Electrochemical,Cell 4,2060.0,1.25,0.0,1.25,3.781438057618773,0.5880808080808115,2063.5340119537564,-0.025843903396841283
Electrochemical,Cell 1,2070.0,1.25,0.25,1.5,3.7754395675945176,0.5880555555555523,1962.88788842302,-0.024164455002561855
Electrochemical,Cell 2,2070.0,1.25,0.0,1.25,3.771343498938829,0.5693820861678005,1439.7525904982722,-0.030147345171543796
Electrochemical,Cell 3,2070.0,1.25,-0.25,1.0,3.774586688687961,0.5521513002364102,314.75918037370866,-0.040097566151002476
Electrochemical,Cell 4,2070.0,1.25,0.0,1.25,3.7812421895491033,0.5873793490460192,2041.6118890459165,-0.02638845903475575
Electrochemical,Cell 1,2080.0,1.25,0.25,1.5,3.774065938679423,0.587222222222219,2009.3971256844081,-0.023681014419088157
Electrochemical,Cell 2,2080.0,1.25,0.0,1.25,3.770576474159784,0.5686734693877552,1452.8252626489339,-0.0301454436067265
Electrochemical,Cell 3,2080.0,1.25,-0.25,1.0,3.7739059573260323,0.5515602836879469,327.8315566713402,-0.04009792236619201
Electrochemical,Cell 4,2080.0,1.25,0.0,1.25,3.7809841384720646,0.5866778900112268,2021.2477279112823,-0.02686459953867454
Electrochemical,Cell 1,2090.0,1.25,0.25,1.5,3.7727599831742764,0.5863888888888856,2053.6578477202506,-0.02325751709132711
Electrochemical,Cell 2,2090.0,1.25,0.0,1.25,3.769814871379574,0.5679648526077099,1465.506547862904,-0.030143580795586176
Electrochemical,Cell 3,2090.0,1.25,-0.25,1.0,3.7732328759491507,0.5509692671394835,340.51255606009454,-0.040098314022494606
Electrochemical,Cell 4,2090.0,1.25,0.0,1.25,3.7806719839958642,0.5859764309764345,2002.3500472703176,-0.027280881459437738
Electrochemical,Cell 1,2100.0,1.25,0.25,1.5,3.7715137204257596,0.5855555555555523,2095.790058299735,-0.02288647490628862
Electrochemical,Cell 2,2100.0,1.25,0.0,1.25,3.7690582625226994,0.5672562358276646,1477.813314235671,-0.03014175644321885
Electrochemical,Cell 3,2100.0,1.25,-0.25,1.0,3.7725669758282616,0.5503782505910201,352.81929283259205,-0.0400987411981625
Electrochemical,Cell 4,2100.0,1.25,0.0,1.25,3.7803127747841776,0.5852749719416421,1984.8319654370243,-0.02764479178853746
Electrochemical,Cell 1,2110.0,1.25,0.25,1.5,3.7703201403726165,0.5847222222222189,2135.9067846137577,-0.022561335760924398
Electrochemical,Cell 2,2110.0,1.25,0.0,1.25,3.7683062948396504,0.5665476190476193,1489.759362729852,-0.03013997034548566
Electrochemical,Cell 3,2110.0,1.25,-0.25,1.0,3.7719078921889198,0.5497872340425567,364.7649164277757,-0.040099203945424745
Electrochemical,Cell 4,2110.0,1.25,0.0,1.25,3.7799126728956973,0.5845735129068498,1968.6103956675988,-0.02796288167663527
Electrochemical,Cell 1,2120.0,1.25,0.25,1.5,3.7691731596241027,0.5838888888888856,2174.1108543667033,-0.0222763667983246
Electrochemical,Cell 2,2120.0,1.25,0.0,1.25,3.7675585847489814,0.565839002267574,1501.3599912134523,-0.030138222279560412
Electrochemical,Cell 3,2120.0,1.25,-0.25,1.0,3.771255166842475,0.5491962174940933,376.36656028390917,-0.04009970238195482
Electrochemical,Cell 4,2120.0,1.25,0.0,1.25,3.779477028162985,0.5838720538720574,1953.6075801722482,-0.028240883356032833
Electrochemical,Cell 1,2130.0,1.25,0.25,1.5,3.7680673914317326,0.5830555555555522,2210.501281089595,-0.02202655165224605
Electrochemical,Cell 2,2130.0,1.25,0.0,1.25,3.7668148251901674,0.5651303854875287,1512.6274937216658,-0.030136512099827383
Electrochemical,Cell 3,2130.0,1.25,-0.25,1.0,3.7706085398165223,0.5486052009456299,387.633838515369,-0.040100236544695494
Electrochemical,Cell 4,2130.0,1.25,0.0,1.25,3.779010498358601,0.5831705948372651,1939.7500667806103,-0.028483812528080178
Electrochemical,Cell 1,2140.0,1.25,0.25,1.5,3.7669980087854413,0.5822222222222189,2245.175743860735,-0.021807500755581653
Electrochemical,Cell 2,2140.0,1.25,0.0,1.25,3.766074805357856,0.5644217687074834,1523.570369415589,-0.030134839745523074
Electrochemical,Cell 3,2140.0,1.25,-0.25,1.0,3.7699677843501047,0.5480141843971665,398.5753549643007,-0.04010080646095569
Electrochemical,Cell 4,2140.0,1.25,0.0,1.25,3.7785172329704593,0.5824691358024727,1926.964230306094,-0.028696058091906982
Electrochemical,Cell 1,2150.0,1.25,0.25,1.5,3.7659609554141253,0.5813888888888855,2278.2173093887113,-0.021615373757870815
Electrochemical,Cell 2,2150.0,1.25,0.0,1.25,3.765338281316549,0.5637131519274381,1534.1987331007585,-0.030133205124285925
Electrochemical,Cell 3,2150.0,1.25,-0.25,1.0,3.769332533927616,0.5474231678487032,409.2053807369059,-0.04010141224704093
Electrochemical,Cell 4,2150.0,1.25,0.0,1.25,3.7780008373799534,0.5817676767676804,1915.1811098841845,-0.028881460315510938
Electrochemical,Cell 1,2160.0,1.25,0.25,1.5,3.764952610706054,0.5805555555555522,2309.7071523783516,-0.021446810204471548
Electrochemical,Cell 2,2160.0,1.25,0.0,1.25,3.7646048753990997,0.5630045351473928,1544.5284138803981,-0.03013160804018151
Electrochemical,Cell 3,2160.0,1.25,-0.25,1.0,3.7687025227105355,0.5468321513002398,419.5345620216192,-0.0401020539788726
Electrochemical,Cell 4,2160.0,1.25,0.0,1.25,3.777464236108326,0.581066217732888,1904.3450675080453,-0.029043379090408408
Electrochemical,Cell 1,2170.0,1.25,0.25,1.5,3.7639695987011255,0.5797222222222188,2339.730694014779,-0.021298869209757397
Electrochemical,Cell 2,2170.0,1.25,0.0,1.25,3.7638745131407827,0.5622959183673475,1554.563024404124,-0.03013004853733063
Electrochemical,Cell 3,2170.0,1.25,-0.25,1.0,3.768077645190761,0.5462411347517764,429.56761558747553,-0.04010273164354752
Electrochemical,Cell 4,2170.0,1.25,0.0,1.25,3.776910266858869,0.5803647586980957,1894.3902838230895,-0.0291847547969373
Electrochemical,Cell 1,2180.0,1.25,0.25,1.5,3.7630091826588767,0.5788888888888855,2368.357435680158,-0.021168978107373317
Electrochemical,Cell 2,2180.0,1.25,0.0,1.25,3.7631470716661566,0.5615873015873022,1564.3084589109021,-0.030128526608194713
Electrochemical,Cell 3,2180.0,1.25,-0.25,1.0,3.767457712304635,0.545650118203313,439.3127014849849,-0.04010344528178117
Electrochemical,Cell 4,2180.0,1.25,0.0,1.25,3.7763413437186903,0.5796632996633033,1885.2575497620423,-0.029308160168053665
Electrochemical,Cell 1,2190.0,1.25,0.25,1.5,3.7620688960299797,0.5780555555555521,2395.655932715033,-0.021054885662301976
Electrochemical,Cell 2,2190.0,1.25,0.0,1.25,3.762422191861372,0.5608786848072569,1573.7802158822014,-0.030127042074533518
Electrochemical,Cell 3,2190.0,1.25,-0.25,1.0,3.766842364892765,0.5450591016548496,448.7846475589447,-0.04010419505726575
Electrochemical,Cell 4,2190.0,1.25,0.0,1.25,3.775759411984141,0.578961840628511,1876.8977367131852,-0.02941584610977435
Electrochemical,Cell 1,2200.0,1.25,0.25,1.5,3.7611464264315226,0.5772222222222188,2421.6969870415082,-0.02095462172449476
Electrochemical,Cell 2,2200.0,1.25,0.0,1.25,3.761699779075001,0.5601700680272116,1582.9834948191274,-0.030125594946060767
Electrochemical,Cell 3,2200.0,1.25,-0.25,1.0,3.766231552259803,0.5444680851063862,457.9868803074271,-0.040104980941896316
Electrochemical,Cell 4,2200.0,1.25,0.0,1.25,3.7751662283950087,0.5782603815937186,1869.261464758726,-0.029509782268148207
Electrochemical,Cell 1,2210.0,1.25,0.25,1.5,3.7602398681754874,0.5763888888888854,2446.5415770747704,-0.02086646271752561
Electrochemical,Cell 2,2210.0,1.25,0.0,1.25,3.7609797295178735,0.5594614512471663,1591.9241129834336,-0.03012418521543544
Electrochemical,Cell 3,2210.0,1.25,-0.25,1.0,3.7656251510706586,0.5438770685579228,466.92581649203817,-0.04010580295717309
Electrochemical,Cell 4,2210.0,1.25,0.0,1.25,3.774563410640391,0.5775589225589263,1862.2983611163163,-0.02959169221103625
Electrochemical,Cell 1,2220.0,1.25,0.25,1.5,3.7593475113050183,0.575555555555552,2470.248731762754,-0.020788900440655594
Electrochemical,Cell 2,2220.0,1.25,0.0,1.25,3.7602618786023623,0.558752834467121,1600.610307838564,-0.030122812834688564
Electrochemical,Cell 3,2220.0,1.25,-0.25,1.0,3.7650229012809446,0.5432860520094595,475.61277178048863,-0.040106661227535374
Electrochemical,Cell 4,2220.0,1.25,0.0,1.25,3.773952306228891,0.5768574635241339,1855.9635739730065,-0.029663083972370084
Electrochemical,Cell 1,2230.0,1.25,0.25,1.5,3.7584678061475563,0.5747222222222187,2492.875644650697,-0.020720615152578642
Electrochemical,Cell 2,2230.0,1.25,0.0,1.25,3.75954602645832,0.5580442176870757,1609.051731053023,-0.030121477737566973
Electrochemical,Cell 3,2230.0,1.25,-0.25,1.0,3.7644247017884647,0.5426950354609961,484.05374150983744,-0.04010755577606614
Electrochemical,Cell 4,2230.0,1.25,0.0,1.25,3.7733339806062216,0.5761560044893416,1850.2188605600334,-0.029725276951979365
Electrochemical,Cell 1,2240.0,1.25,0.0,1.25,3.7575993987535625,0.5738888888888853,2514.4758865016274,-0.020660452099680378
Electrochemical,Cell 2,2240.0,1.25,0.0,1.25,3.75883209770729,0.5573356009070304,1617.2537339944865,-0.030120179920098626
Electrochemical,Cell 3,2240.0,1.25,-0.25,1.0,3.7638304409546484,0.5421040189125327,492.25525990481765,-0.04010848663797868
Electrochemical,Cell 4,2240.0,1.25,0.25,1.5,3.7727094930244487,0.5754545454545492,1845.02286439223,-0.0297794257891007
Electrochemical,Cell 1,2250.0,1.25,0.0,1.25,3.7581299926922282,0.5731944444444409,2472.599774457191,-0.021857400885295537
Electrochemical,Cell 2,2250.0,1.25,0.0,1.25,3.7581199858842282,0.5566269841269851,1625.2229392438348,-0.03011891935734866
Electrochemical,Cell 3,2250.0,1.25,-0.25,1.0,3.7632399864897645,0.5415130023640693,500.2244243146449,-0.04010945386679641
Electrochemical,Cell 4,2250.0,1.25,0.25,1.5,3.7706894293195123,0.5746127946127983,1902.8384152958713,-0.02857654073584953
Electrochemical,Cell 1,2260.0,1.25,0.0,1.25,3.758513375638753,0.5724999999999965,2433.2675894150975,-0.022904327399032705
Electrochemical,Cell 2,2260.0,1.25,0.0,1.25,3.7574095419274958,0.5559183673469398,1632.9668886424006,-0.03011769602207512
Electrochemical,Cell 3,2260.0,1.25,-0.25,1.0,3.762653207731564,0.5409219858156059,507.9682914030766,-0.04011045752045364
Electrochemical,Cell 4,2260.0,1.25,0.25,1.5,3.7688210557551654,0.5737710437710475,1957.6591700351348,-0.027523755742398903
Electrochemical,Cell 1,2270.0,1.25,0.0,1.25,3.758768125089623,0.571805555555552,2396.3319355309254,-0.023819989291859467
Electrochemical,Cell 2,2270.0,1.25,0.0,1.25,3.756700686819549,0.5552097505668945,1640.491578516794,-0.030116509894993003
Electrochemical,Cell 3,2270.0,1.25,-0.25,1.0,3.762070017236829,0.5403309692671425,515.4929706524001,-0.040111497633843675
Electrochemical,Cell 4,2270.0,1.25,0.25,1.5,3.767085490803991,0.5729292929292966,2009.6453835233378,-0.02660231302335671
Electrochemical,Cell 1,2280.0,1.25,0.0,1.25,3.7589105092952697,0.5711111111111076,2361.653419453468,-0.02462079950550311
Electrochemical,Cell 2,2280.0,1.25,0.0,1.25,3.7559933323507657,0.5545011337868492,1647.8032000654712,-0.03011536095638745
Electrochemical,Cell 3,2280.0,1.25,-0.25,1.0,3.7614903202034085,0.5397399527186791,522.8046363088456,-0.04011257424921194
Electrochemical,Cell 4,2280.0,1.25,0.25,1.5,3.765466212953926,0.5720875420875458,2058.9484176202227,-0.025795799515635588
Electrochemical,Cell 1,2290.0,1.25,0.0,1.25,3.758954747310492,0.5704166666666631,2329.100543303389,-0.025321119362297372
Electrochemical,Cell 2,2290.0,1.25,0.0,1.25,3.755287377179105,0.5537925170068039,1654.9077636059155,-0.030114249198437637
Electrochemical,Cell 3,2290.0,1.25,-0.25,1.0,3.7609139958088424,0.5391489361702158,529.9093473421733,-0.04011368742058787
Electrochemical,Cell 4,2290.0,1.25,0.25,1.5,3.7639487451459326,0.5712457912457949,2105.7114957215144,-0.02508985378941851
Electrochemical,Cell 1,2300.0,1.25,0.0,1.25,3.758913275513977,0.5697222222222187,2298.5491458485694,-0.025933515017738606
Electrochemical,Cell 2,2300.0,1.25,0.0,1.25,3.754582735447689,0.5530839002267586,1661.8110390287839,-0.03011317461165519
