cell,time_s,current_A,voltage_V,soc,capacity_ah,contact_resistance_ohm,negative_gradient_mol_m3,positive_gradient_mol_m3,negative_overpotential_V,positive_overpotential_V,total_overpotential_V
Cell 1,370.0,2.5,3.8938231905608376,0.7486111111111111,5.0,0.012,-455.0674308255184,2770.3419503955483,0.05141680699406618,-0.006371857930730294,-0.05778866492479647
Cell 1,380.0,2.5,3.892514775067394,0.7472222222222222,5.0,0.012,-455.1195079936733,2799.6828589495817,0.05137797610819838,-0.006370360082391369,-0.05774833619058975
Cell 1,390.0,2.5,3.891219232107905,0.7458333333333333,5.0,0.012,-455.1626908744802,2828.185574174404,0.05133949654423114,-0.006368899127651978,-0.057708395671883114
Cell 1,400.0,2.5,3.8899356670979635,0.7444444444444445,5.0,0.012,-455.19827522864944,2855.874058513171,0.05130136558944496,-0.006367474000993827,-0.05766883959043879
Cell 1,410.0,2.5,3.8886632076473697,0.7430555555555556,5.0,0.012,-455.2271150098204,2882.7713263556543,0.0512635806901709,-0.006366083704323106,-0.05762966439449401
Cell 1,420.0,2.5,3.8874009996244627,0.7416666666666667,5.0,0.012,-455.24982021691903,2908.899585421703,0.051226139400612686,-0.006364727300979251,-0.057590866701591935
Cell 1,430.0,2.5,3.886148188842056,0.7402777777777778,5.0,0.012,-455.26762059674,2934.281151128591,0.051189039133650374,-0.006363403894893282,-0.057552443028543655
Cell 1,440.0,2.5,3.8849039246148362,0.7388888888888889,5.0,0.012,-455.2819371468431,2958.938100150048,0.051152277268312,-0.006362112634239679,-0.05751438990255168
Cell 1,450.0,2.5,3.8836673505037207,0.7375,5.0,0.012,-455.2947171199885,2982.8926689292093,0.05111585105071374,-0.006360852701586556,-0.057476703752300295
Cell 1,460.0,2.5,3.882437762450513,0.7361111111111112,5.0,0.012,-455.3019065553417,3006.1588585469144,0.05107975978975081,-0.006359623473294001,-0.05743938326304481
Cell 1,470.0,2.5,3.8812143071100187,0.7347222222222223,5.0,0.012,-455.30560289151254,3028.75811066596,0.05104400072626585,-0.006358424207862329,-0.05740242493412818
Cell 1,480.0,2.5,3.8799961278793504,0.7333333333333334,5.0,0.012,-455.308064587869,3050.7116044915383,0.051008571098966816,-0.006357254200184485,-0.0573658252991513
Cell 1,490.0,2.5,3.878782369804023,0.7319444444444445,5.0,0.012,-455.31142100497163,3072.0398990618887,0.05097346824038449,-0.00635611278605556,-0.05732958102644005
Cell 1,500.0,2.5,3.877572194724724,0.7305555555555556,5.0,0.012,-455.3170085275051,3092.7620663903945,0.05093868979416225,-0.0063549993556139776,-0.05729368914977623
Cell 1,510.0,2.5,3.876364992702698,0.7291666666666667,5.0,0.012,-455.3168588548506,3112.884589456844,0.050904236457773415,-0.006353913545022951,-0.05725815000279637
Cell 1,520.0,2.5,3.875159803248085,0.7277777777777779,5.0,0.012,-455.31668769766475,3132.4313972349264,0.050870104468948074,-0.0063528546942635865,-0.05722295916321166
Cell 1,530.0,2.5,3.8739557735888788,0.726388888888889,5.0,0.012,-455.31758975257253,3151.4199733885216,0.050836291627867645,-0.006351822281548718,-0.05718811390941636
Cell 1,540.0,2.5,3.872752032595939,0.7250000000000001,5.0,0.012,-455.3209947923533,3169.8678421428995,0.050802795667165876,-0.006350815803501149,-0.057153611470667026
Cell 1,550.0,2.5,3.8715477736113635,0.7236111111111112,5.0,0.012,-455.3256081907348,3187.788476936599,0.050769615210546064,-0.006349834845437899,-0.05711945005598396
Cell 1,560.0,2.5,3.870342212739909,0.7222222222222223,5.0,0.012,-455.32889388645344,3205.1933006923537,0.050736749273957105,-0.006348879039145325,-0.05708562831310243
Cell 1,570.0,2.5,3.869134428246451,0.7208333333333334,5.0,0.012,-455.3328949604329,3222.0995030259073,0.05070419546657951,-0.006347947929015506,-0.057052143395595015
Cell 1,580.0,2.5,3.8679235448150333,0.7194444444444446,5.0,0.012,-455.33750886629423,3238.521033570163,0.05067195209566707,-0.0063470411283660984,-0.05701899322403317
Cell 1,590.0,2.5,3.8667086772070167,0.7180555555555557,5.0,0.012,-455.3425311403407,3254.4713542322897,0.050640017521444744,-0.006346158269418198,-0.056986175790862945
Cell 1,600.0,2.5,3.865489576577912,0.7166666666666668,5.0,0.012,-455.34628975828673,3269.885595809712,0.05060839055316759,-0.006345299511142092,-0.056953690064309684
Cell 1,610.0,2.5,3.8642642515833234,0.7152777777777779,5.0,0.012,-455.3494710457162,3284.9120375028397,0.050577069318088565,-0.006344463646592465,-0.056921532964681026
Cell 1,620.0,2.5,3.8630321357590787,0.713888888888889,5.0,0.012,-455.35211446896574,3299.520827948596,0.05054605215805238,-0.00634365064187616,-0.05688970279992854
Cell 1,630.0,2.5,3.8617923727326278,0.7125000000000001,5.0,0.012,-455.35433173534693,3313.7156613860934,0.050515337416453414,-0.006342860244595573,-0.056858197661048986
Cell 1,640.0,2.5,3.8605438872261733,0.7111111111111112,5.0,0.012,-455.35626133068945,3327.52568329265,0.050484923451731695,-0.0063420920572522695,-0.05682701550898396
Cell 1,650.0,2.5,3.85928570427352,0.7097222222222224,5.0,0.012,-455.35799904515807,3340.967974764455,0.05045480865733159,-0.006341345777802231,-0.05679615443513382
Cell 1,660.0,2.5,3.8580172167580953,0.7083333333333335,5.0,0.012,-455.35941533228106,3354.01943535564,0.05042499151215531,-0.006340621370704545,-0.05676561288285985
Cell 1,670.0,2.5,3.856737604787858,0.7069444444444446,5.0,0.012,-455.3605101920657,3366.680065066208,0.050395470478342176,-0.006339918644182264,-0.05673538912252444
Cell 1,680.0,2.5,3.855446054422245,0.7055555555555557,5.0,0.012,-455.36128362449745,3378.949863896134,0.05036624403854138,-0.006339237407857038,-0.05670548144639842
Cell 1,690.0,2.5,3.8541412940909763,0.7041666666666668,5.0,0.012,-455.3619672818022,3390.8813364631533,0.05033731063240174,-0.006338577177187887,-0.056675887809589626
Cell 1,700.0,2.5,3.8528227060219082,0.702777777777778,5.0,0.012,-455.3624791167931,3402.4558865446525,0.050308668806947815,-0.006337937892300488,-0.0566466066992483
Cell 1,710.0,2.5,3.851489358536562,0.7013888888888891,5.0,0.012,-455.36287611939406,3413.69336518988,0.05028031709082311,-0.006337319281732255,-0.05661763637255537
Cell 1,720.0,2.5,3.850140379412472,0.7000000000000002,5.0,0.012,-455.36320782670737,3424.610397125096,0.050252254034806834,-0.006336721103790559,-0.05658897513859739
Cell 1,730.0,2.5,3.8487751471875318,0.6986111111111113,5.0,0.012,-455.3634470129182,3435.1993317812958,0.05022447822967209,-0.006336143246185582,-0.05656062147585767
Cell 1,740.0,2.5,3.8473927284739347,0.6972222222222224,5.0,0.012,-455.3636588840345,3445.4949388794157,0.050196988260906975,-0.0063355853987107375,-0.05653257365961771
Cell 1,750.0,2.5,3.8459926705428735,0.6958333333333335,5.0,0.012,-455.36381428326786,3455.4816711661733,0.0501697827578667,-0.006335047494329008,-0.056504830252195715
Cell 1,760.0,2.5,3.8445742566157715,0.6944444444444446,5.0,0.012,-455.36393876090733,3465.183926917991,0.05014286035425471,-0.006334529291273935,-0.05647738964552865
Cell 1,770.0,2.5,3.8431369775345567,0.6930555555555558,5.0,0.012,-455.3640410230364,3474.610019707983,0.05011621970671254,-0.006334030627074994,-0.05645025033378753
Cell 1,780.0,2.5,3.841680493743998,0.6916666666666669,5.0,0.012,-455.3641190599119,3483.7580303884097,0.05008985949284953,-0.006333551384137651,-0.056423410876987184
Cell 1,790.0,2.5,3.8402045125822983,0.690277777777778,5.0,0.012,-455.3641771148905,3492.632010991274,0.05006377840669624,-0.006333091422712011,-0.05639686982940825
Cell 1,800.0,2.5,3.8387087429931483,0.6888888888888891,5.0,0.012,-455.3642197540321,3501.2493495060407,0.0500379751600345,-0.006332650561798313,-0.05637062572183281
Cell 1,810.0,2.5,3.8371930852437894,0.6875000000000002,5.0,0.012,-455.36425130330827,3509.617511393317,0.05001244848233974,-0.006332228662853257,-0.05634467714519299
Cell 1,820.0,2.5,3.8356575973819482,0.6861111111111113,5.0,0.012,-455.3642759796858,3517.7394583310233,0.049987197120549866,-0.006331825606199286,-0.05631902272674915
Cell 1,830.0,2.5,3.834102437914316,0.6847222222222225,5.0,0.012,-455.36429809271795,3525.6219785764333,0.04996221983882284,-0.006331441263537125,-0.05629366110235996
Cell 1,840.0,2.5,3.8325278905207707,0.6833333333333336,5.0,0.012,-455.36431306465965,3533.2739847785997,0.049937515420453535,-0.006331075507194719,-0.05626859092764826
Cell 1,850.0,2.5,3.830934388013588,0.6819444444444447,5.0,0.012,-455.3643225644555,3540.702896398474,0.049913082664065474,-0.00633072821762461,-0.05624381088169009
Cell 1,860.0,2.5,3.8293225119629812,0.6805555555555558,5.0,0.012,-455.3643317582937,3547.9152969264724,0.04988892038414,-0.00633039928153939,-0.05621931966567939
Cell 1,870.0,2.5,3.827692985937922,0.6791666666666669,5.0,0.012,-455.364343086454,3554.918421452654,0.04986502741229266,-0.006330088589087401,-0.05619511600138006
Cell 1,880.0,2.5,3.8260467065074533,0.677777777777778,5.0,0.012,-455.364351706874,3561.7165822846364,0.04984140259808303,-0.006329796043174804,-0.05617119864125783
Cell 1,890.0,2.5,3.8243846927926795,0.6763888888888892,5.0,0.012,-455.3643575840215,3568.316020835744,0.04981804480607209,-0.006329521544400037,-0.056147566350472126
Cell 1,900.0,2.5,3.82270808660932,0.6750000000000003,5.0,0.012,-455.3643639707734,3574.7242983418255,0.04979495291604698,-0.006329264994155357,-0.056124217910202334
Cell 1,910.0,2.5,3.8210181666207825,0.6736111111111114,5.0,0.012,-455.3643717364466,3580.94801940678,0.04977212582412378,-0.006329026300834917,-0.05610115212495869
Cell 1,920.0,2.5,3.8193163859591976,0.6722222222222225,5.0,0.012,-455.36437701760224,3586.9872655710788,0.0497495624430559,-0.006328805389096348,-0.05607836783215225
Cell 1,930.0,2.5,3.817604255541881,0.6708333333333336,5.0,0.012,-455.3643798270605,3592.8474609447585,0.049727261700196236,-0.006328602174704294,-0.05605586387490053
Cell 1,940.0,2.5,3.8158833491437694,0.6694444444444447,5.0,0.012,-455.3643823732855,3598.5370557529677,0.049705222537739284,-0.006328416572167931,-0.05603363910990722
Cell 1,950.0,2.5,3.814155334888483,0.6680555555555558,5.0,0.012,-455.3643850891531,3604.0620530223787,0.04968344391341308,-0.006328248504663323,-0.05601169241807641
Cell 1,960.0,2.5,3.8124219355335147,0.666666666666667,5.0,0.012,-455.36438840755363,3609.428455779678,0.04966192479994367,-0.006328097899109886,-0.05599002269905356
Cell 1,970.0,2.5,3.810684909073168,0.6652777777777781,5.0,0.012,-455.36439276138117,3614.642267051593,0.04964066418490616,-0.006327964686153633,-0.05596862887105979
Cell 1,980.0,2.5,3.808946099948925,0.6638888888888892,5.0,0.012,-455.3643960487425,3619.7012332269514,0.049619661071082316,-0.0063278488076673476,-0.05594750987874966
Cell 1,990.0,2.5,3.8072073008286953,0.6625000000000003,5.0,0.012,-455.36439784563845,3624.6085661751276,0.049598914475459166,-0.006327750200233398,-0.055926664675692565
Cell 1,1000.0,2.5,3.8054702245068404,0.6611111111111114,5.0,0.012,-455.3643996547944,3629.37375374962,0.04957842342906054,-0.006327668798613279,-0.05590609222767382
Cell 1,1010.0,2.5,3.803736577110432,0.6597222222222225,5.0,0.012,-455.36440160619895,3634.001812439368,0.049558186977463725,-0.006327604545390803,-0.05588579152285453
Cell 1,1020.0,2.5,3.8020080009278905,0.6583333333333337,5.0,0.012,-455.3644038299244,3638.4977587333706,0.04953820418038762,-0.006327557386238496,-0.055865761566626114
Cell 1,1030.0,2.5,3.800286057171873,0.6569444444444448,5.0,0.012,-455.36440645593393,3642.866609120618,0.049518474111559345,-0.006327527269906376,-0.05584600138146572
Cell 1,1040.0,2.5,3.798572266153884,0.6555555555555559,5.0,0.012,-455.364408787882,3647.106873173838,0.049498995858735746,-0.006327514148460899,-0.05582651000719664
Cell 1,1050.0,2.5,3.796868019516819,0.654166666666667,5.0,0.012,-455.36441041901344,3651.219340962434,0.04947976852336219,-0.006327517973613941,-0.055807286496976125
Cell 1,1060.0,2.5,3.795174518624662,0.6527777777777781,5.0,0.012,-455.36441196922533,3655.2128863350154,0.04946079122031771,-0.006327538699717128,-0.05578832992003484
Cell 1,1070.0,2.5,3.7934928755367845,0.6513888888888892,5.0,0.012,-455.3644134535207,3659.0916200017164,0.04944206307809251,-0.006327576284507976,-0.05576963936260049
Cell 1,1080.0,2.5,3.7918240660281968,0.6500000000000004,5.0,0.012,-455.36441488687706,3662.8596526726324,0.04942358323855368,-0.006327630688252126,-0.05575121392680581
Cell 1,1090.0,2.5,3.790168925601551,0.6486111111111115,5.0,0.012,-455.36441628426473,3666.521095057884,0.04940535085682601,-0.006327701873736063,-0.05573305273056207
Cell 1,1100.0,2.5,3.7885281848639174,0.6472222222222226,5.0,0.012,-455.3644175586014,3670.075676117034,0.049387365101192515,-0.006327789802887338,-0.055715154904079855
Cell 1,1110.0,2.5,3.786902436211043,0.6458333333333337,5.0,0.012,-455.36441861607454,3673.5228349913377,0.04936962515296259,-0.006327894437528336,-0.05569751959049092
Cell 1,1120.0,2.5,3.785292063497771,0.6444444444444448,5.0,0.012,-455.3644195554043,3676.87027870565,0.04935213020632623,-0.006328015748061599,-0.055680145954387826
Cell 1,1130.0,2.5,3.7836973526691473,0.6430555555555559,5.0,0.012,-455.3644203746735,3680.1213919462243,0.049334879468293916,-0.006328153704251186,-0.055663033172545104
Cell 1,1140.0,2.5,3.7821184613539445,0.641666666666667,5.0,0.012,-455.36442107195035,3683.2795593993287,0.049317872158570815,-0.006328308277964795,-0.05564618043653561
Cell 1,1150.0,2.5,3.780555426121639,0.6402777777777782,5.0,0.012,-455.3644216453249,3686.348165751242,0.04930110750945063,-0.00632847944316911,-0.05562958695261974
Cell 1,1160.0,2.5,3.779008178280741,0.6388888888888893,5.0,0.012,-455.36442210446694,3689.3297105305974,0.04928458476570943,-0.006328667174570004,-0.05561325194027944
Cell 1,1170.0,2.5,3.7774765621902433,0.6375000000000004,5.0,0.012,-455.36442248466483,3692.2247473612515,0.049268303184501594,-0.0063288714452699475,-0.05559717462977154
Cell 1,1180.0,2.5,3.775960306695066,0.6361111111111115,5.0,0.012,-455.36442278741015,3695.0363993405845,0.04925226203526878,-0.006329092233588684,-0.055581354268857464
Cell 1,1190.0,2.5,3.774459284786211,0.6347222222222226,5.0,0.012,-455.3644230182217,3697.7396902979053,0.04923646059963559,-0.0063293294688094625,-0.05556579006844505
Cell 1,1200.0,2.5,3.7729727353331044,0.6333333333333337,5.0,0.012,-455.36442321636423,3700.378954684493,0.049220898171309,-0.006329583202438468,-0.05555048137374747
Cell 1,1200.0000000000002,0.0,3.8285232167068517,0.6333333333333337,5.0,0.012,-455.36442321636423,3700.378954684493,0.0,0.0,0.0
Cell 1,1210.0,0.0,3.83697993735901,0.6333333333333337,5.0,0.012,-311.2832063171263,3331.539114827836,0.0,0.0,0.0
Cell 1,1220.0,0.0,3.8415389902614288,0.6333333333333337,5.0,0.012,-248.84347924686153,3104.2416361705255,0.0,0.0,0.0
Cell 1,1230.0,0.0,3.844698127061698,0.6333333333333337,5.0,0.012,-203.74922596836404,2934.936084700581,0.0,0.0,0.0
Cell 1,1240.0,0.0,3.8471401724330705,0.6333333333333337,5.0,0.012,-167.9097042093308,2796.092993825714,0.0,0.0,0.0
Cell 1,1250.0,0.0,3.8491375962218544,0.6333333333333337,5.0,0.012,-138.66014806214662,2676.377624165045,0.0,0.0,0.0
Cell 1,1260.0,0.0,3.8508317627855506,0.6333333333333337,5.0,0.012,-114.51985892220546,2569.9065961875604,0.0,0.0,0.0
Cell 1,1270.0,0.0,3.852303691764878,0.6333333333333337,5.0,0.012,-94.546137407684,2473.2873393903246,0.0,0.0,0.0
Cell 1,1280.0,0.0,3.853602929137633,0.6333333333333337,5.0,0.012,-78.03227425393925,2384.450764304045,0.0,0.0,0.0
Cell 1,1290.0,0.0,3.8547651063934008,0.6333333333333337,5.0,0.012,-64.38227480393834,2301.903588785033,0.0,0.0,0.0
Cell 1,1300.0,0.0,3.8558158211550486,0.6333333333333337,5.0,0.012,-53.10288101815968,2224.5718069877585,0.0,0.0,0.0
Cell 1,1310.0,0.0,3.8567735549338265,0.6333333333333337,5.0,0.012,-43.78806464756053,2151.680899305,0.0,0.0,0.0
Cell 1,1320.0,0.0,3.85765207269715,0.6333333333333337,5.0,0.012,-36.10133493784815,2082.654619136076,0.0,0.0,0.0
Cell 1,1330.0,0.0,3.858462474905279,0.6333333333333337,5.0,0.012,-29.760257105306664,2017.0273390135844,0.0,0.0,0.0
Cell 1,1340.0,0.0,3.859214026403821,0.6333333333333337,5.0,0.012,-24.527545695455046,1954.4092274558752,0.0,0.0,0.0
Cell 1,1350.0,0.0,3.8599139077460016,0.6333333333333337,5.0,0.012,-20.21023945570778,1894.498688559881,0.0,0.0,0.0
Cell 1,1360.0,0.0,3.8605678156482752,0.6333333333333337,5.0,0.012,-16.651824823973584,1837.0567902177063,0.0,0.0,0.0
Cell 1,1370.0,0.0,3.8611810064333945,0.6333333333333337,5.0,0.012,-13.7174938187527,1781.861552163784,0.0,0.0,0.0
Cell 1,1380.0,0.0,3.8617571414760175,0.6333333333333337,5.0,0.012,-11.304553817080887,1728.7599187650667,0.0,0.0,0.0
Cell 1,1390.0,0.0,3.8623001888368207,0.6333333333333337,5.0,0.012,-9.318866466634063,1677.5834059742156,0.0,0.0,0.0
Cell 1,1400.0,0.0,3.8628133378432015,0.6333333333333337,5.0,0.012,-7.6847090535120515,1628.1967687846663,0.0,0.0,0.0
Cell 1,1410.0,0.0,3.8632994747683256,0.6333333333333337,5.0,0.012,-6.337440012139268,1580.4770305263664,0.0,0.0,0.0
Cell 1,1420.0,0.0,3.8637608783875477,0.6333333333333337,5.0,0.012,-5.226658232350019,1534.3272402320326,0.0,0.0,0.0
Cell 1,1430.0,0.0,3.864199593995806,0.6333333333333337,5.0,0.012,-4.30901269018068,1489.6599445239808,0.0,0.0,0.0
Cell 1,1440.0,0.0,3.8646172877579983,0.6333333333333337,5.0,0.012,-3.551622582184791,1446.4037006136423,0.0,0.0,0.0
Cell 1,1450.0,0.0,3.8650154013876827,0.6333333333333337,5.0,0.012,-2.927241449688154,1404.4963070923332,0.0,0.0,0.0
Cell 1,1460.0,0.0,3.8653953510847257,0.6333333333333337,5.0,0.012,-2.4128238110461098,1363.875853948568,0.0,0.0,0.0
Cell 1,1470.0,0.0,3.8657582774031427,0.6333333333333337,5.0,0.012,-1.9908528139167174,1324.4921046657146,0.0,0.0,0.0
Cell 1,1480.0,0.0,3.8661054318293306,0.6333333333333337,5.0,0.012,-1.644173801127181,1286.2890159677554,0.0,0.0,0.0
Cell 1,1490.0,0.0,3.866437769272228,0.6333333333333337,5.0,0.012,-1.3612509364866128,1249.2232540276855,0.0,0.0,0.0
Cell 1,1500.0,0.0,3.866755600215776,0.6333333333333337,5.0,0.012,-1.1408531742526975,1213.2800372482416,0.0,0.0,0.0
Cell 1,1510.0,0.0,3.867060280021135,0.6333333333333337,5.0,0.012,-0.9664038410373905,1178.3964941757913,0.0,0.0,0.0
Cell 1,1520.0,0.0,3.867353268387686,0.6333333333333337,5.0,0.012,-0.8194383113150252,1144.5043085865836,0.0,0.0,0.0
Cell 1,1530.0,0.0,3.8676346663996872,0.6333333333333337,5.0,0.012,-0.7039158206025604,1111.5963219853038,0.0,0.0,0.0
Cell 1,1540.0,0.0,3.867903768410367,0.6333333333333337,5.0,0.012,-0.6368708059817436,1079.7015447851518,0.0,0.0,0.0
Cell 1,1550.0,0.0,3.8681628706629505,0.6333333333333337,5.0,0.012,-0.585213396436302,1048.7117978105343,0.0,0.0,0.0
Cell 1,1560.0,0.0,3.8684136468566575,0.6333333333333337,5.0,0.012,-0.5252943740852061,1018.5465940489667,0.0,0.0,0.0
Cell 1,1570.0,0.0,3.8686553560340853,0.6333333333333337,5.0,0.012,-0.47559440755139804,989.2351354123639,0.0,0.0,0.0
Cell 1,1580.0,0.0,3.868887241596769,0.6333333333333337,5.0,0.012,-0.45428816313142306,960.8069368361139,0.0,0.0,0.0
Cell 1,1590.0,0.0,3.8691113447363636,0.6333333333333337,5.0,0.012,-0.42941411693027476,933.1633218178686,0.0,0.0,0.0
Cell 1,1600.0,0.0,3.8693286469368138,0.6333333333333337,5.0,0.012,-0.38679430730553577,906.253529227688,0.0,0.0,0.0
Cell 1,1610.0,0.0,3.869538548024907,0.6333333333333337,5.0,0.012,-0.3442096234211931,880.0991556559784,0.0,0.0,0.0
Cell 1,1620.0,0.0,3.8697409316532814,0.6333333333333337,5.0,0.012,-0.3090003623838129,854.6992656355978,0.0,0.0,0.0
Cell 1,1630.0,0.0,3.8699365222011335,0.6333333333333337,5.0,0.012,-0.2706845003485796,830.0139727827409,0.0,0.0,0.0
Cell 1,1640.0,0.0,3.8701254744228,0.6333333333333337,5.0,0.012,-0.2298562542491709,806.0293211535245,0.0,0.0,0.0
Cell 1,1650.0,0.0,3.8703081053983412,0.6333333333333337,5.0,0.012,-0.18838598157162778,782.7242461534697,0.0,0.0,0.0
Cell 1,1660.0,0.0,3.870484560832608,0.6333333333333337,5.0,0.012,-0.14873449039077968,760.085109821408,0.0,0.0,0.0
Cell 1,1670.0,0.0,3.8706549009383293,0.6333333333333337,5.0,0.012,-0.11414401001820806,738.1020049999061,0.0,0.0,0.0
Cell 1,1680.0,0.0,3.8708191930883973,0.6333333333333337,5.0,0.012,-0.08884354923065985,716.7647602992365,0.0,0.0,0.0
Cell 1,1690.0,0.0,3.870977962592216,0.6333333333333337,5.0,0.012,-0.06632674359934754,696.0419517025293,0.0,0.0,0.0
Cell 1,1700.0,0.0,3.87113138376732,0.6333333333333337,5.0,0.012,-0.04859703084002831,675.9184425434796,0.0,0.0,0.0
Cell 1,1710.0,0.0,3.871279687853265,0.6333333333333337,5.0,0.012,-0.03655813174918876,656.3765114239286,0.0,0.0,0.0
Cell 1,1720.0,0.0,3.8714232062571776,0.6333333333333337,5.0,0.012,-0.029049607353954343,637.3938815942274,0.0,0.0,0.0
Cell 1,1730.0,0.0,3.8715618639124094,0.6333333333333337,5.0,0.012,-0.027483030229632277,618.96606050435,0.0,0.0,0.0
Cell 1,1740.0,0.0,3.8716960459283167,0.6333333333333337,5.0,0.012,-0.029015117521339562,601.0683794693396,0.0,0.0,0.0
Cell 1,1750.0,0.0,3.871826050958748,0.6333333333333337,5.0,0.012,-0.03069555316324113,583.6799529125128,0.0,0.0,0.0
Cell 1,1760.0,0.0,3.8719521750068226,0.6333333333333337,5.0,0.012,-0.028899089567858027,566.7800306316385,0.0,0.0,0.0
Cell 1,1770.0,0.0,3.872074211354198,0.6333333333333337,5.0,0.012,-0.03139739179459866,550.3704975695146,0.0,0.0,0.0
Cell 1,1780.0,0.0,3.8721924886569385,0.6333333333333337,5.0,0.012,-0.03272171800927026,534.4292565281612,0.0,0.0,0.0
Cell 1,1790.0,0.0,3.8723071226790307,0.6333333333333337,5.0,0.012,-0.031846313511778135,518.94385470622,0.0,0.0,0.0
Cell 1,1800.0,0.0,3.87241819748922,0.6333333333333337,5.0,0.012,-0.027889925499039236,503.90335990463427,0.0,0.0,0.0
Cell 1,1800.0000000000002,1.25,3.8419178965247514,0.6333333333333337,5.0,0.012,-0.027889925499039236,503.90335990463427,0.02732810569035098,-0.0031721952741173005,-0.03050030096446828
Cell 1,1810.0,1.25,3.8373404172449783,0.6326388888888893,5.0,0.012,-72.07182340267536,675.0019416966061,0.02730581409183372,-0.0031715053560144287,-0.030477319447848147
Cell 1,1820.0,1.25,3.8346172424104634,0.6319444444444449,5.0,0.012,-103.20022248210444,775.6101185113002,0.02729487905644328,-0.0031711305904287817,-0.030466009646872065
Cell 1,1830.0,1.25,3.8325294834873342,0.6312500000000004,5.0,0.012,-125.84172628997112,847.8304933653744,0.02728611795165832,-0.0031708754193802663,-0.030456993371038587
Cell 1,1840.0,1.25,3.830772975832844,0.630555555555556,5.0,0.012,-143.79533863270262,905.1805705301886,0.02727844404999523,-0.003170682135821153,-0.030449126185816383
Cell 1,1850.0,1.25,3.829227136761912,0.6298611111111115,5.0,0.012,-158.3833567661277,953.1110454640693,0.027271464683032397,-0.003170527851638069,-0.030441992534670465
Cell 1,1860.0,1.25,3.827821714100516,0.6291666666666671,5.0,0.012,-170.4358081636783,994.7855793126582,0.027264944234760714,-0.0031704001720278927,-0.030435344406788606
Cell 1,1870.0,1.25,3.826518729602245,0.6284722222222227,5.0,0.012,-180.42519824158808,1031.929553004913,0.027258763336989098,-0.0031702923091532567,-0.030429055646142355
Cell 1,1880.0,1.25,3.825296608548321,0.6277777777777782,5.0,0.012,-188.68277577108165,1065.5169921314337,0.027252852676418363,-0.00317020021398438,-0.030423052890402744
Cell 1,1890.0,1.25,3.8241398359524834,0.6270833333333338,5.0,0.012,-195.50126001232638,1096.240772971516,0.027247159378401598,-0.003170121055845076,-0.030417280434246675
Cell 1,1900.0,1.25,3.8230361133431496,0.6263888888888893,5.0,0.012,-201.13580647133494,1124.6504517772992,0.027241642162347843,-0.003170052726589517,-0.03041169488893736
Cell 1,1910.0,1.25,3.82197649693111,0.6256944444444449,5.0,0.012,-205.79160718260027,1151.1453361007189,0.027236271769256064,-0.0031699936919790295,-0.030406265461235094
Cell 1,1920.0,1.25,3.8209546012208073,0.6250000000000004,5.0,0.012,-209.6352321784434,1176.008252342548,0.027231027269418718,-0.0031699428153769403,-0.03040097008479566
Cell 1,1930.0,1.25,3.819965513223624,0.624305555555556,5.0,0.012,-212.8062308036424,1199.4542188985033,0.027225892134197675,-0.0031698992112719642,-0.03039579134546964
Cell 1,1940.0,1.25,3.8190051717792697,0.6236111111111116,5.0,0.012,-215.42152927352436,1221.659923842839,0.027220852899831727,-0.003169862163440495,-0.030390715063272223
Cell 1,1950.0,1.25,3.8180702698319338,0.6229166666666671,5.0,0.012,-217.57768591519562,1242.7681555978197,0.027215898893192397,-0.0031698310890002314,-0.03038572998219263
Cell 1,1960.0,1.25,3.8171580091965387,0.6222222222222227,5.0,0.012,-219.3545181585141,1262.8987636886231,0.027211021350251937,-0.003169805504806905,-0.030380826855058843
Cell 1,1970.0,1.25,3.8162659532032466,0.6215277777777782,5.0,0.012,-220.81975806447372,1282.1554648036727,0.027206212986202735,-0.0031697850059897825,-0.030375997992192517
Cell 1,1980.0,1.25,3.8153920640068315,0.6208333333333338,5.0,0.012,-222.03087478980888,1300.6237070924071,0.02720146784975133,-0.0031697692539187266,-0.030371237103670054
Cell 1,1990.0,1.25,3.814534778474979,0.6201388888888894,5.0,0.012,-223.0286044083914,1318.3672910369787,0.027196781738746734,-0.0031697579639040235,-0.03036653970265076
Cell 1,2000.0,1.25,3.813692483938904,0.6194444444444449,5.0,0.012,-223.85657668946806,1335.4523732104753,0.027192150237785324,-0.0031697508877918915,-0.030361901125577215
Cell 1,2010.0,1.25,3.8128642549655636,0.6187500000000005,5.0,0.012,-224.53514939512752,1351.9134809190036,0.027187571321921372,-0.00316974781476684,-0.030357319136688213
Cell 1,2020.0,1.25,3.812048714697535,0.618055555555556,5.0,0.012,-225.09856269548254,1367.8063759463912,0.02718304154775128,-0.0031697485570159486,-0.030352790104767227
Cell 1,2030.0,1.25,3.811245202248279,0.6173611111111116,5.0,0.012,-225.55816989824598,1383.1535540586847,0.027178559780056413,-0.0031697529502621347,-0.030348312730318548
Cell 1,2040.0,1.25,3.8104526345008067,0.6166666666666671,5.0,0.012,-225.93815617879955,1397.9976869469283,0.027174123631211817,-0.0031697608505281494,-0.030343884481739965
Cell 1,2050.0,1.25,3.809670364104224,0.6159722222222227,5.0,0.012,-226.24842026669648,1412.3611059843788,0.02716973207955618,-0.0031697721283315784,-0.03033950420788776
