time_s,current_A,voltage_V,soc,negative_particle_average_mol_m3,negative_particle_surface_mol_m3,negative_surface_minus_average_mol_m3,positive_particle_average_mol_m3,positive_particle_surface_mol_m3,positive_surface_minus_average_mol_m3,negative_overpotential_V,positive_overpotential_V,total_overpotential_V
3420.0,0.0,3.5922811917122544,0.30000000000000066,10097.92346053062,10097.808327947607,-0.11513258301238238,41637.94678253687,42500.98448252348,863.037699986613,0.0,0.0,0.0
3430.0,0.0,3.5924209055733685,0.30000000000000066,10097.910740823023,10097.815991653659,-0.09474916936414957,41652.444687110015,42490.591667398825,838.1469802888096,0.0,0.0,0.0
3440.0,0.0,3.592555880466904,0.30000000000000066,10097.900620345914,10097.822144278296,-0.07847606761788484,41666.585279921084,42480.55243932343,813.9671594023457,0.0,0.0,0.0
3450.0,0.0,3.5926863065989267,0.30000000000000066,10097.89300959914,10097.826905845226,-0.06610375391392154,41680.37397439978,42470.852535555605,790.4785611558254,0.0,0.0,0.0
3460.0,0.0,3.5928123745459204,0.30000000000000066,10097.887364530838,10097.830519420162,-0.05684511067556741,41693.81635376889,42461.477842856235,767.6614890873461,0.0,0.0,0.0
3470.0,0.0,3.5929342695075124,0.30000000000000066,10097.883065026628,10097.83328697031,-0.049778056318245945,41706.918198357096,42452.41474252031,745.4965441632157,0.0,0.0,0.0
3480.0,0.0,3.5930521769292483,0.30000000000000066,10097.879209961773,10097.835637332846,-0.043572628926995094,41719.68543784159,42443.649777144754,723.9643393031656,0.0,0.0,0.0
3490.0,0.0,3.5931662391046384,0.30000000000000066,10097.876072530835,10097.837467213485,-0.03860531734972028,41732.12417554136,42435.17203989974,703.0478643583847,0.0,0.0,0.0
3500.0,0.0,3.593276518825663,0.30000000000000066,10097.876321997339,10097.837588501503,-0.038733495835913345,41744.24070420359,42426.975171656464,682.7344674528722,0.0,0.0,0.0
3510.0,0.0,3.5933832318421084,0.30000000000000066,10097.877390399575,10097.83720605117,-0.04018434840509144,41756.04119929507,42419.04449191761,663.0032926225394,0.0,0.0,0.0
3520.0,0.0,3.593486537137605,0.30000000000000066,10097.878408915854,10097.836763929305,-0.04164498654972704,41767.53194291123,42411.36858986758,643.8366469563553,0.0,0.0,0.0
3530.0,0.0,3.5935866003739085,0.30000000000000066,10097.878142820067,10097.83688874919,-0.04125407087667554,41778.719219859646,42403.935803500455,625.2165836408094,0.0,0.0,0.0
3540.0,0.0,3.593683571828412,0.30000000000000066,10097.875658679486,10097.838059628819,-0.037599050667267875,41789.60934866911,42396.73543947529,607.1260908061813,0.0,0.0,0.0
3550.0,0.0,3.59377735184901,0.30000000000000066,10097.87725957129,10097.837170598159,-0.0400889731317875,41800.20924381479,42389.770830828675,589.5615870138863,0.0,0.0,0.0
3560.0,0.0,3.593868194043836,0.30000000000000066,10097.87870350036,10097.836347071727,-0.04235642863386602,41810.524883188584,42383.02571423667,572.5008310480844,0.0,0.0,0.0
3570.0,0.0,3.5939562226980026,0.30000000000000066,10097.879459922799,10097.83587850694,-0.04358141585908015,41820.562490806886,42376.49111483807,555.9286240311849,0.0,0.0,0.0
3580.0,0.0,3.594041564663122,0.30000000000000066,10097.878833889245,10097.836140712521,-0.042693176723332726,41830.32818279467,42370.1579860209,539.8298032262319,0.0,0.0,0.0
3590.0,0.0,3.594124350762338,0.30000000000000066,10097.875940842656,10097.837609083974,-0.03833175868203398,41839.82793971343,42364.017121602345,524.1891818889126,0.0,0.0,0.0
3600.0,0.0,3.5942046552435447,0.30000000000000066,10097.871408372603,10097.83999888736,-0.03140948524196574,41849.06784079744,42358.06255884224,508.9947180447998,0.0,0.0,0.0
3600.0000000000005,-2.5,3.6528299901566244,0.30000000000000066,10097.871408372603,10097.83999888736,-0.03140948524196574,41849.06784079744,42358.06255884224,508.9947180447998,-0.05189277014995359,0.006732564763126067,0.058625334913079655
3610.0,-2.5,3.6606317107371,0.3013888888888895,10113.392733981014,10257.514151765969,144.12141778495425,41839.99009397496,41962.778366569444,122.78827259448735,-0.05172111842224725,0.006700845822285726,0.05842196424453297
3620.0,-2.5,3.6652777847514444,0.30277777777777837,10131.18827678511,10337.662296694592,206.4740199094831,41829.90850880454,41708.6159395871,-121.29256921743945,-0.05163723650611292,0.006681300606858214,0.058318537112971136
3630.0,-2.5,3.6689077803581744,0.30416666666666725,10150.925701943193,10402.536640523907,251.610938580714,41818.981041626175,41511.99573655915,-306.9853050670281,-0.05157043592418926,0.0066666249508099355,0.05823706087499919
3640.0,-2.5,3.6720116996356946,0.3055555555555562,10172.640761228124,10460.075572121983,287.4348108938593,41807.290876928724,41345.64638763694,-461.64448929178616,-0.0515119998150323,0.00665450599869899,0.05816650581373129
3650.0,-2.5,3.6747889537166842,0.306944444444445,10196.426268631365,10513.131508619404,316.70523998803947,41794.8905875825,41198.06351137742,-596.8270762050815,-0.05145878589486304,0.006643978968729084,0.05810276486359212
3660.0,-2.5,3.677338090175606,0.30833333333333396,10222.29207729903,10563.126928442298,340.8348511432687,41781.816901346014,41063.58121383631,-718.235687509703,-0.05140922411712509,0.006634568038132849,0.05804379215525794
3670.0,-2.5,3.6797195485214984,0.3097222222222228,10250.135688326382,10610.941702429167,360.8060141027854,41768.097810420055,40938.734600936215,-829.3632094838395,-0.05136234852389834,0.006625984656112377,0.05798833318001071
3680.0,-2.5,3.681970132770007,0.3111111111111117,10279.777687705619,10657.104270834223,377.3265831286044,41753.75514484275,40821.409754660526,-932.3453901822213,-0.05131757541375162,0.006618051487765953,0.05793562690151757
3690.0,-2.5,3.6841145904836052,0.31250000000000067,10311.003002964117,10701.982119738252,390.97911677413504,41738.80651204665,40710.1975323405,-1028.6089797061504,-0.051274499623372494,0.006610649526900427,0.05788514915027292
3700.0,-2.5,3.686171639242831,0.3138888888888896,10343.594979075688,10745.852133728971,402.2571546532836,41723.266586214864,40604.031744211345,-1119.2348420035196,-0.05123281816182947,0.006603689513931225,0.0578365076757607
3710.0,-2.5,3.688155244545884,0.31527777777777855,10377.350073951926,10788.92025524304,411.57018129111384,41707.147582876,40502.11711762277,-1205.0304652532286,-0.05119230636475724,0.006597104832542616,0.057789411197299856
3720.0,-2.5,3.6900759307703868,0.3166666666666674,10412.085037058318,10831.34235482777,419.25731776945213,41690.45965514962,40403.85557485579,-1286.6040802938296,-0.05115279455912895,0.006590845078494481,0.05774363963762343
3730.0,-2.5,3.6919418147680627,0.3180555555555562,10447.638662843932,10873.238344133037,425.5996812891044,41673.211175969904,40308.78618236936,-1364.4249936005435,-0.0511141523969773,0.006584871109660556,0.05769902350663786
3740.0,-2.5,3.6937594418771846,0.31944444444444514,10483.873045129596,10914.703808864055,430.83076373445874,41655.409017872196,40216.53698650367,-1438.8720313685262,-0.051076276393729476,0.006579151278203863,0.05765542767193334
3750.0,-2.5,3.695534352414123,0.32083333333333397,10520.67141020593,10955.818211295747,435.146801089817,41637.058806838795,40126.79282339449,-1510.2659834443039,-0.05103908128602502,0.006573658957245743,0.05761274024327077
3760.0,-2.5,3.6972709566998176,0.3222222222222228,10557.93821990217,10996.64309200175,438.7048720995808,41618.164875536764,40039.30241063327,-1578.8624649034973,-0.05100250080487091,0.0065683726306826635,0.057570873435553574
3770.0,-2.5,3.698973411704732,0.32361111111111174,10595.591192145912,11037.23500878966,441.6438166437474,41598.73078792009,39953.82895403168,-1644.9018338884125,-0.05096647538639806,0.006563272637043258,0.05752974802344132
3780.0,-2.5,3.7006444128977467,0.32500000000000057,10633.565961616796,11077.628077163212,444.06211554641595,41578.758796199785,39870.218241025126,-1708.540555174659,-0.05093096716801241,0.006558345040111312,0.05748931220812372
3790.0,-2.5,3.7022870462041637,0.3263888888888895,10671.805662379023,11117.861166251047,446.0555038720231,41558.25087509601,39788.29450098085,-1769.9563741151578,-0.05089593543268009,0.006553575256561001,0.05744951068924109
3800.0,-2.5,3.7039034391201535,0.32777777777777833,10710.265261003873,11157.95830207381,447.69304106993695,41537.20810925359,39707.93619391321,-1829.2719153403814,-0.05086135359292824,0.0065489524291931995,0.05741030602212144
3810.0,-2.5,3.7054959247024,0.32916666666666716,10748.905952197721,11197.945802511667,449.03985031394586,41515.63148435999,39629.01091803892,-1886.6205663210712,-0.050827193985149906,0.006544465531750907,0.05737165951690081
3820.0,-2.5,3.7070664351507774,0.33055555555555605,10787.695560624576,11237.843573852466,450.14801322789026,41493.52162563254,39551.40941552534,-1942.112210107196,-0.050793435272288044,0.00654010528085457,0.05733354055314262
3830.0,-2.5,3.708616732406231,0.33194444444444493,10826.607491792409,11277.668640705067,451.0611489126586,41470.87914371938,39475.03274205928,-1995.8464016600992,-0.05076005922333845,0.006535863330672321,0.05729592255401077
3840.0,-2.5,3.7101483627251994,0.3333333333333338,10865.619803280168,11317.43459073274,451.814787452573,41447.7046374636,39399.79477123641,-2047.9098662271863,-0.050727051043682976,0.006531732359683897,0.057258783403366875
3850.0,-2.5,3.7116626541026996,0.33472222222222264,10904.71431796225,11357.15173296046,452.4374149982086,41423.99887622192,39325.622302897464,-2098.376573324458,-0.05069439909863892,0.0065277060222489105,0.05722210512088783
3860.0,-2.5,3.7131608253142154,0.3361111111111116,10943.87673056484,11396.828566436907,452.951835872067,41399.76280104909,39252.44889603858,-2147.313905010509,-0.050662093586183066,0.006523778568271773,0.057185872154454837
3870.0,-2.5,3.714643926141675,0.3375000000000004,10983.09504151171,11436.471222880597,453.37618136888705,41374.99770591544,39180.21818392454,-2194.779521990902,-0.05063012690737552,0.006519944988317037,0.05715007189569256
3880.0,-2.5,3.716113065228602,0.33888888888888935,11022.359922092839,11476.086376032463,453.72645393962375,41349.70511719887,39108.87122701549,-2240.833890183385,-0.05059849125747884,0.006516200315737398,0.057114691573216234
3890.0,-2.5,3.717569132036422,0.34027777777777823,11061.663127100306,11515.677948657529,454.0148215572226,41323.88718179609,39038.361878533404,-2285.525303262686,-0.050567181234882005,0.0065125404204140706,0.057079721655296074
3900.0,-2.5,3.719013007784653,0.3416666666666671,11100.998130592521,11555.249695735165,454.2515651426438,41297.546398912236,38968.64502356997,-2328.9013753422696,-0.05053619171883598,0.0065089613655806115,0.057045153084416586
3910.0,-2.5,3.7204456019588092,0.343055555555556,11140.36034533587,11594.8055900457,454.44524470983015,41270.68550773182,38899.67458367899,-2371.0109240528254,-0.050505517563303626,0.006505459299155895,0.05701097686245952
3920.0,-2.5,3.7218676699008317,0.3444444444444449,11179.74349613809,11634.348236810383,454.6047406722937,41243.30833474154,38831.41362713619,-2411.8947076053446,-0.05047515481448227,0.006502030956760929,0.056977185771243194
3930.0,-2.5,3.723279966072252,0.34583333333333377,11219.14446904718,11673.879883970621,454.73541492344157,41215.418669554325,38763.82559871815,-2451.5930708361775,-0.050445099892821525,0.006498673199251273,0.0569437730920728
3940.0,-2.5,3.7246832150604026,0.34722222222222265,11258.560815472023,11713.402516377333,454.84170090531006,41187.02076164154,38696.876041231924,-2490.1447204096185,-0.05041534950762973,0.006495383092397704,0.05691073260002743
3950.0,-2.5,3.726078114054113,0.34861111111111154,11297.987627110617,11752.918464876804,454.9308377661873,41158.119916942705,38630.53260339909,-2527.5873135436123,-0.05038590019435907,0.006492157898519491,0.05687805809287856
3960.0,-2.5,3.7274652764364355,0.3500000000000005,11337.42446454923,11792.428435960517,455.00397141128633,41128.7210783619,38564.76750704172,-2563.953571320184,-0.05035674977277484,0.006488995186127287,0.05684574495890213
3970.0,-2.5,3.728845318875701,0.3513888888888893,11376.869225243054,11831.933713516479,455.064488273425,41098.83001344577,38499.55325246908,-2599.276760976689,-0.05032789568571147,0.006485892612385676,0.05681378829809715
3980.0,-2.5,3.730218838800222,0.35277777777777825,11416.319603498303,11871.43560733792,455.1160038396174,41068.4529884202,38434.86367463113,-2633.589313789067,-0.05029933541647193,0.006482847969680494,0.05678218338615242
3990.0,-2.5,3.73158635439204,0.3541666666666671,11455.775572476101,11910.934233118393,455.1586606422916,41037.596143859104,38370.676851697135,-2666.9192921619688,-0.050271067357691074,0.0064798593149422,0.056750926672633276
4000.0,-2.5,3.732948396441641,0.355555555555556,11495.235892391993,11950.43032464146,455.19443224946735,41006.26630829388,38306.97046695896,-2699.295841334919,-0.05024308949000714,0.006476924744789674,0.05672001423479681
4010.0,-2.5,3.7343054586232456,0.35694444444444484,11534.69995177488,11989.924250387654,455.22429861277305,40974.470482478675,38243.724234202164,-2730.7462482765113,-0.05021540009007257,0.006474042504907799,0.05668944259498036
4020.0,-2.5,3.7356580146239393,0.3583333333333338,11574.167192891753,12029.41632619424,455.24913330248637,40942.21588007783,38180.91898946722,-2761.2968906106034,-0.05018799750105957,0.0064712109429323076,0.056659208443991874
4030.0,-2.5,3.7370065147710014,0.3597222222222226,11613.637198721277,12068.906760133188,455.2695614119111,40909.5099814578,38118.536812612816,-2790.973168844983,-0.050160880168062555,0.006468428509858463,0.056629308677921014
4040.0,-2.5,3.7383513875758285,0.36111111111111155,11653.109747255206,12108.395703278318,455.2859560231118,40876.36048047828,38056.56090899672,-2819.7995714815625,-0.05013404659959734,0.006465693750719238,0.05659974035031658
4050.0,-2.5,3.739693040149764,0.3625000000000005,11692.58482257063,12147.883260186403,455.29843761577285,40842.7752765336,37994.975543485234,-2847.799733048363,-0.05010749535827252,0.006463005298011687,0.0565705006562842
4060.0,-2.5,3.74103187582052,0.3638888888888893,11732.061884854267,12187.36966364308,455.30777878881236,40808.76235693201,37933.7651193986,-2874.997237533411,-0.05008122494323518,0.0064603618287041465,0.05654158677193932
4070.0,-2.5,3.7423682850759628,0.36527777777777826,11771.54034466483,12226.85519772754,455.3148530627095,40774.32984167996,37872.914615705966,-2901.415225973993,-0.050055233844811246,0.00645776208161946,0.056512995926430706
4080.0,-2.5,3.7437026520950885,0.3666666666666671,11811.019341414058,12266.340266292846,455.320924878788,40739.4859344325,37812.40923945458,-2927.076694977921,-0.05002952050166415,0.006455204840678807,0.05648472534234296
4090.0,-2.5,3.7450353249595825,0.368055555555556,11850.498629631704,12305.825000384502,455.32637075279854,40704.23892926053,37752.23584254958,-2952.0030867109526,-0.050004083556221206,0.0064526889925297795,0.056456772548750984
4100.0,-2.5,3.746366512113935,0.36944444444444496,11889.981555497585,12345.307931406027,455.32637590844206,40668.597296532316,37692.387811858884,-2976.2094846734326,-0.04997892268580429,0.00645021372328179,0.05642913640908608
4110.0,-2.5,3.747696617873691,0.3708333333333338,11929.465364694352,12384.7903265999,455.32496190554775,40632.56928929965,37632.84890820713,-2999.7203810925203,-0.04995403582928654,0.006447777845740968,0.05640181367502751
4120.0,-2.5,3.749025967210967,0.37222222222222273,11968.949233966105,12424.272602849343,455.3233688832388,40596.16322050644,37573.60655624539,-3022.55666426105,-0.0499294215049365,0.006445380355182738,0.056374801860119235
4130.0,-2.5,3.750354885280738,0.37361111111111167,12008.431985393008,12463.755351830338,455.32336643732924,40559.38734969975,37514.64799044294,-3044.739359256804,-0.04990507815214383,0.006443020267201797,0.05634809841934563
4140.0,-2.5,3.7516837009045707,0.3750000000000005,12047.912021665576,12503.239372479136,455.32735081356077,40522.24985380306,37455.96009163822,-3066.2897621648444,-0.04988100411739302,0.006440696611148674,0.056321700728541695
4150.0,-2.5,3.7530124102204816,0.37638888888888944,12087.395614730369,12542.721609032724,455.32599430235496,40484.75952457058,37397.54498465841,-3087.2145399121728,-0.04985720009613586,0.006438409037820174,0.05629560913395604
4160.0,-2.5,3.754341403871408,0.37777777777777827,12126.878910763608,12582.203972080595,455.32506131698756,40446.92417955821,37339.38604413484,-3107.538135423376,-0.049833663773351015,0.006436156476965959,0.056269820250316974
4170.0,-2.5,3.7556709278197924,0.3791666666666672,12166.361345723066,12621.68676363857,455.32541791550466,40408.751805580396,37281.47316552456,-3127.2786400558325,-0.049810393844514037,0.006433938139733439,0.05624433198424748
4180.0,-2.5,3.75700121698101,0.38055555555555604,12205.842333552506,12661.170301176255,455.3279676237489,40370.25024701262,37223.796475118295,-3146.4537718943247,-0.04978738902012522,0.006431753267377067,0.056219142287502286
4190.0,-2.5,3.7583325004021066,0.381944444444445,12245.321157542337,12700.6549716089,455.3338140665619,40331.427172744545,37166.34608373536,-3165.0810890091816,-0.0497646479950621,0.006429601121227813,0.05619424911628991
4200.0,-2.5,3.7596642900549386,0.38333333333333386,12284.800554383466,12740.139698817857,455.3391444343906,40292.250995579234,37109.144762341944,-3183.1062332372894,-0.049742170317949926,0.006427482185996552,0.056169652503946475
4200.000000000001,0.0,3.703494637550992,0.38333333333333386,12284.800554383466,12740.139698817857,455.3391444343906,40292.250995579234,37109.144762341944,-3183.1062332372894,0.0,0.0,0.0
4210.0,0.0,3.696065065023244,0.38333333333333386,12308.755585528317,12619.954457004558,311.19887147624104,40270.872972223384,37441.64442986911,-2829.2285423542708,0.0,0.0,0.0
4220.0,0.0,3.692007379721237,0.38333333333333386,12330.437537076066,12579.30088674608,248.86334967001312,40249.95341791629,37633.40300174601,-2616.5504161702775,0.0,0.0,0.0
4230.0,0.0,3.6892291570438562,0.38333333333333386,12350.178713643149,12553.893820951727,203.7151073085788,40229.34781397175,37768.024648523904,-2461.323165447844,0.0,0.0,0.0
4240.0,0.0,3.6871083570383836,0.38333333333333386,12367.942907633285,12535.845971943458,167.90306431017234,40208.98641444117,37872.70616737656,-2336.280247064613,0.0,0.0,0.0
4250.0,0.0,3.685386669055522,0.38333333333333386,12383.637370786564,12522.27063258758,138.6332618010165,40188.82974462681,37958.99021145226,-2229.8395331745487,0.0,0.0,0.0
4260.0,0.0,3.68393898667246,0.38333333333333386,12397.251767755495,12511.762238437186,114.510470681691,40168.85403926969,38032.500220703994,-2136.3538185656944,0.0,0.0,0.0
4270.0,0.0,3.682689284256004,0.38333333333333386,12408.889240037099,12503.434522894415,94.54528285731612,40149.0440098815,38096.691700772964,-2052.352309108537,0.0,0.0,0.0
4280.0,0.0,3.681590949213602,0.38333333333333386,12418.727970234471,12496.75414988256,78.02617964808815,40129.39019834324,38153.69410562564,-1975.696092717597,0.0,0.0,0.0
4290.0,0.0,3.6806135781536375,0.38333333333333386,12426.983464396006,12491.358089548394,64.37462515238803,40109.887233822315,38204.896066208836,-1904.9911676134798,0.0,0.0,0.0
4300.0,0.0,3.6797346099871815,0.38333333333333386,12433.873376394493,12486.971900874105,53.098524479612024,40090.532454981614,38251.337352116614,-1839.195102865,0.0,0.0,0.0
4310.0,0.0,3.6789369939030143,0.38333333333333386,12439.600611507723,12483.388449392836,43.78783788511282,40071.32534539981,38293.81034370414,-1777.5150016956686,0.0,0.0,0.0
4320.0,0.0,3.6782079511036283,0.38333333333333386,12444.34800635335,12480.450177133735,36.10217078038477,40052.26719234035,38332.91078977198,-1719.3564025683663,0.0,0.0,0.0
4330.0,0.0,3.677537668858338,0.38333333333333386,12448.276378669916,12478.035615105651,29.759236435735147,40033.360807807694,38369.09760166169,-1664.2632061460026,0.0,0.0,0.0
4340.0,0.0,3.676918685377662,0.38333333333333386,12451.524341608176,12476.05290616623,24.528564558053404,40014.610369193746,38402.7195506475,-1611.8908185462496,0.0,0.0,0.0
4350.0,0.0,3.6763445517396756,0.38333333333333386,12454.20785807769,12474.422989316878,20.21513123918703,39996.021011286124,38434.08164915874,-1561.9393621273848,0.0,0.0,0.0
4360.0,0.0,3.6758097539003995,0.38333333333333386,12456.424382010713,12473.0792224098,16.654840399087334,39977.598715883236,38463.44726732024,-1514.151448562996,0.0,0.0,0.0
4370.0,0.0,3.6753101112614965,0.38333333333333386,12458.25342355148,12471.972828173013,13.719404621533613,39959.350423636664,38491.01531324732,-1468.3351103893438,0.0,0.0,0.0
4380.0,0.0,3.6748417942691223,0.38333333333333386,12459.762668429874,12471.059893438742,11.297225008867827,39941.28354761995,38516.970607027266,-1424.3129405926811,0.0,0.0,0.0
4390.0,0.0,3.6744019524173526,0.38333333333333386,12461.005864077526,12470.309946116493,9.304082038966953,39923.406175975026,38541.44970477388,-1381.9564712011488,0.0,0.0,0.0
4400.0,0.0,3.673987797477443,0.38333333333333386,12462.029831613874,12469.693367202493,7.663535588619197,39905.726541661614,38564.58867392541,-1341.1378677362009,0.0,0.0,0.0
4410.0,0.0,3.6735971059843875,0.38333333333333386,12462.871964965478,12469.188376725007,6.316411759529728,39888.25312607746,38586.495911463586,-1301.7572146138773,0.0,0.0,0.0
4420.0,0.0,3.6732276594491022,0.38333333333333386,12463.56515902693,12468.773160823064,5.20800179613434,39870.99430053512,38607.281506927764,-1263.7127936073593,0.0,0.0,0.0
4430.0,0.0,3.6728777143124205,0.38333333333333386,12464.135120757037,12468.4323908503,4.297270093262341,39853.95836937697,38627.03179961561,-1226.9265697613591,0.0,0.0,0.0
4440.0,0.0,3.672545510157247,0.38333333333333386,12464.60511691751,12468.150259336253,3.5451424187431257,39837.15327160394,38645.83538684886,-1191.3178847550735,0.0,0.0,0.0
4450.0,0.0,3.672229747307825,0.38333333333333386,12464.992265175042,12467.917199198706,2.924934023663809,39820.58671717249,38663.757242627675,-1156.8294745448147,0.0,0.0,0.0
4460.0,0.0,3.6719291744662637,0.38333333333333386,12465.312108265196,12467.723944892117,2.4118366269212856,39804.26583810941,38680.860613753415,-1123.4052243559927,0.0,0.0,0.0
4470.0,0.0,3.6716427383534045,0.38333333333333386,12465.576110251339,12467.56388123416,1.9877709828215302,39788.19738108119,38697.1988599304,-1090.9985211507883,0.0,0.0,0.0
4480.0,0.0,3.671369537648992,0.38333333333333386,12465.794065402546,12467.432101933671,1.6380365311251808,39772.38743158854,38712.81771898827,-1059.5697126002706,0.0,0.0,0.0
4490.0,0.0,3.6711086395680628,0.38333333333333386,12465.973656270531,12467.32318061619,1.3495243456582102,39756.841572240504,38727.76522915589,-1029.0763430846127,0.0,0.0,0.0
4500.0,0.0,3.6708592819355785,0.38333333333333386,12466.12157198276,12467.233551171483,1.1119791887231258,39741.56456910977,38742.080588794124,-999.4839803156428,0.0,0.0,0.0
