cell,time_s,current_A,voltage_V,soc,negative_average_mol_m3,negative_surface_mol_m3,negative_gradient_mol_m3,positive_average_mol_m3,positive_surface_mol_m3,positive_gradient_mol_m3,negative_overpotential_V,positive_overpotential_V,total_overpotential_V
A,1820.0,2.5,3.549927474672704,0.355555555555556,11684.971426333199,11229.7207574805,-455.25066885269916,39125.69116970694,42488.204526586145,3362.513356879208,0.050800282066557186,-0.006743368469719283,-0.05754365053627647
A,1830.0,2.5,3.548770463595543,0.35416666666666713,11645.494834830995,11190.233605735115,-455.2612290958805,39168.48637909176,42543.338199484046,3374.8518203922868,0.050833756803928085,-0.00674800026607673,-0.05758175707000481
A,1840.0,2.5,3.547606386795714,0.35277777777777825,11606.01953346707,11150.74567165188,-455.2738618151907,39211.476527673025,42598.31693021315,3386.840402540125,0.050867549812854435,-0.006752651828793616,-0.05762020164164805
A,1850.0,2.5,3.5464350079863887,0.35138888888888936,11566.545090606221,11111.257295575235,-455.2877950309867,39254.65784531204,42653.14563754721,3398.4877922351734,0.05090166264188937,-0.006757323477992022,-0.05765898611988139
A,1860.0,2.5,3.5452561251995283,0.3500000000000005,11527.070513188433,11071.769174370478,-455.3013388179552,39298.02644417191,42707.82759191119,3409.8011477392793,0.05093609654082048,-0.006762015403326335,-0.05769811194414681
A,1860.0000000000002,0.0,3.602954237143675,0.3500000000000005,11527.070513188433,11071.769174370478,-455.3013388179552,39298.02644417191,42707.82759191119,3409.8011477392793,0.0,0.0,0.0
A,1870.0,0.0,3.608660999031949,0.3500000000000005,11503.119395534019,11191.954030756993,-311.1653647770254,39323.51392502995,42372.85060107413,3049.336676044186,0.0,0.0,0.0
A,1880.0,0.0,3.6116741070350145,0.3500000000000005,11481.440721075829,11232.609934235108,-248.83078684072098,39348.42368465212,42178.682147979256,2830.2584633271326,0.0,0.0,0.0
A,1890.0,0.0,3.6137719025125827,0.3500000000000005,11461.702366784346,11258.004902367074,-203.69746441727148,39372.90366846798,42041.73666794672,2668.832999478742,0.0,0.0,0.0
A,1900.0,0.0,3.6153968996490793,0.3500000000000005,11443.940523363495,11276.053046406632,-167.88747695686288,39397.02701811134,41934.78443906336,2537.7574209520244,0.0,0.0,0.0
A,1910.0,0.0,3.616731526920795,0.3500000000000005,11428.24796660996,11289.62669129073,-138.62127531923034,39420.836455307166,41846.299903048646,2425.46344774148,0.0,0.0,0.0
A,1920.0,0.0,3.6178648779180325,0.3500000000000005,11414.635015274687,11300.135666222277,-114.49934905241025,39444.35892271598,41770.6485119411,2326.289589225118,0.0,0.0,0.0
A,1930.0,0.0,3.6188517673011344,0.3500000000000005,11402.999038095471,11308.464367410783,-94.53467068468854,39467.61279242152,41704.37255828038,2236.759765858864,0.0,0.0,0.0
A,1940.0,0.0,3.6197256238895634,0.3500000000000005,11393.16120154058,11315.143448480083,-78.01775306049785,39490.61046349675,41645.35379720818,2154.7433337114344,0.0,0.0,0.0
A,1950.0,0.0,3.6205085589419146,0.3500000000000005,11384.906293236392,11320.538020963093,-64.36827227329923,39513.36021327947,41592.197796399276,2078.8375831198064,0.0,0.0,0.0
A,1960.0,0.0,3.6212172275618673,0.3500000000000005,11378.017139508791,11324.923827336721,-53.09331217207,39535.8675368305,41543.85459931406,2007.9870624835603,0.0,0.0,0.0
A,1970.0,0.0,3.6218641790741133,0.3500000000000005,11372.290748545951,11328.507616114372,-43.78313243157936,39558.135676249585,41499.532087042186,1941.3964107926004,0.0,0.0,0.0
A,1980.0,0.0,3.6224588027124534,0.3500000000000005,11367.54398472027,11331.445690507764,-36.09829421250652,39580.16597049536,41458.6379490143,1878.4719785189372,0.0,0.0,0.0
A,1990.0,0.0,3.623008376900497,0.3500000000000005,11363.616026290321,11333.859377509105,-29.756648781216427,39601.95817369687,41420.71272963632,1818.7545559394493,0.0,0.0,0.0
A,2000.0,0.0,3.6235185318571137,0.3500000000000005,11360.368454556903,11335.842010455002,-24.52644410190078,39623.5106380839,41385.40012573211,1761.8894876482082,0.0,0.0,0.0
A,2010.0,0.0,3.6239940828563095,0.3500000000000005,11357.684942471025,11337.472262692783,-20.21267977824209,39644.82065557338,41352.39504550751,1707.5743899341323,0.0,0.0,0.0
A,2020.0,0.0,3.6244390861439495,0.3500000000000005,11355.46914644531,11338.814946172475,-16.654200272834714,39665.88453024191,41321.43972468816,1655.5551944462568,0.0,0.0,0.0
A,2030.0,0.0,3.6248569145767844,0.3500000000000005,11353.639955471685,11339.922674096244,-13.717281375440507,39686.69774728239,41292.31901571869,1605.6212684362981,0.0,0.0,0.0
A,2040.0,0.0,3.625250088556564,0.3500000000000005,11352.131970615206,11340.83319634785,-11.298774267355839,39707.25489181683,41264.87043986199,1557.6155480451562,0.0,0.0,0.0
A,2050.0,0.0,3.625621182921711,0.3500000000000005,11350.888769227597,11341.58421312549,-9.30455610210629,39727.55031000204,41238.92857961238,1511.3782696103372,0.0,0.0,0.0
A,2060.0,0.0,3.62597194114002,0.3500000000000005,11349.865445365494,11342.199280172692,-7.666165192802509,39747.57762012239,41214.379187235834,1466.8015671134417,0.0,0.0,0.0
A,2070.0,0.0,3.6263042786188127,0.3500000000000005,11349.023609506376,11342.704066942151,-6.319542564224321,39767.33055036706,41191.09779552701,1423.7672451599428,0.0,0.0,0.0
A,2080.0,0.0,3.6266198261641818,0.3500000000000005,11348.330486548464,11343.11918170955,-5.211304838914657,39786.80263341136,41168.977637466494,1382.1750040551342,0.0,0.0,0.0
A,2090.0,0.0,3.626919927371268,0.3500000000000005,11347.76037021136,11343.460335788806,-4.300034422552926,39805.987529147904,41147.92980726578,1341.9422781178728,0.0,0.0,0.0
A,2100.0,0.0,3.627205932198789,0.3500000000000005,11347.290131261248,11343.743119862975,-3.547011398273753,39824.879142216654,41127.86534198002,1302.9861997633634,0.0,0.0,0.0
A,2110.0,0.0,3.6274788016109927,0.3500000000000005,11346.902546470918,11343.976849602035,-2.925696868882369,39843.471596654104,41108.71931871007,1265.2477220559667,0.0,0.0,0.0
A,2120.0,0.0,3.62773948155155,0.3500000000000005,11346.58242496093,11344.170578787858,-2.411846173072263,39861.759477681146,41090.42804270309,1228.6685650219442,0.0,0.0,0.0
A,2130.0,0.0,3.627988741317256,0.3500000000000005,11346.318211522797,11344.330538729624,-1.9876727931732603,39879.737778946335,41072.93884059122,1193.2010616448824,0.0,0.0,0.0
A,2140.0,0.0,3.6282273313472047,0.3500000000000005,11346.10029577711,11344.462648303894,-1.63764747321693,39897.40197553908,41056.20042918528,1158.7984536462027,0.0,0.0,0.0
A,2150.0,0.0,3.628455920960816,0.3500000000000005,11345.920788345069,11344.571682664882,-1.3491056801867671,39914.74815425171,41040.16676739395,1125.4186131422393,0.0,0.0,0.0
A,2160.0,0.0,3.628675054936534,0.3500000000000005,11345.772615798769,11344.660800779937,-1.1118150188322034,39931.77318482277,41024.799785894735,1093.0266010719643,0.0,0.0,0.0
B,0.0,2.5,3.78530382587644,0.6,18451.97287104763,18451.97287104763,0.0,31545.624886423535,31545.624886423535,0.0,0.048943037919181,-0.0063275136415435,-0.055270551560724496
B,10.0,2.5,3.777042611816349,0.5986111111111111,18436.447993707334,18292.333374265814,-144.1146194415196,31563.689007659174,31935.130689145873,371.44168148669996,0.048902579630074106,-0.006327977711398362,-0.05523055734147247
B,20.0,2.5,3.771701625215185,0.5972222222222222,18418.649652055483,18212.164401258742,-206.48525079674073,31582.509755004274,32183.708048877736,601.1982938734618,0.04888364741731614,-0.006328775702904616,-0.05521242312022076
B,30.0,2.5,3.767514742370668,0.5958333333333333,18398.909728370985,18147.294511332286,-251.61521703869948,31601.93520500302,32374.877157836243,772.9419528332219,0.04886900301617611,-0.006329655675737053,-0.05519865869191316
B,40.0,2.5,3.763927107144136,0.5944444444444444,18377.19325697155,18089.735886332674,-287.45737063887645,31621.887970238313,32536.04796798007,914.1599977417573,0.0488565131185619,-0.0063305776618647605,-0.05518709078042666
B,50.0,2.5,3.7607114910028323,0.5930555555555556,18353.405309603146,18036.700972066432,-316.70433753671387,31642.321686049563,32678.468874823808,1036.1471887742446,0.04884542330251746,-0.006331529697616273,-0.055176953000133734
B,60.0,2.5,3.757747898112185,0.5916666666666667,18327.53805247596,17986.69047881123,-340.8475736647306,31663.20502159316,32808.05989537439,1144.8548737812307,0.048835332781910976,-0.00633250806591502,-0.05516784084782599
B,70.0,2.5,3.754969671606889,0.5902777777777778,18299.693969944263,17938.875673572114,-360.8182963721483,31684.51596267409,32928.13191742614,1243.6159547520474,0.048826017632215564,-0.006333510030548786,-0.05515952766276435
B,80.0,2.5,3.7523348426945047,0.5888888888888889,18270.05224455907,17892.720953956574,-377.33129060249485,31706.238273559204,33040.781754081814,1334.5434805226105,0.048817333509921165,-0.006334533661690083,-0.055151867171611246
B,90.0,2.5,3.7498139032939797,0.5875,18238.826931428244,17847.84520018554,-390.981731242704,31728.359675555508,33147.48506206468,1419.1253865091749,0.04880917927870221,-0.006335578006426634,-0.05514475728512884
B,100.0,2.5,3.747385647078884,0.5861111111111111,18206.232784304913,17803.971008370805,-402.2617759341083,31750.870837939823,33249.307386249886,1498.4365483100628,0.04880148231518594,-0.0063366424882743515,-0.055138124803460295
B,110.0,2.5,3.745035106035097,0.5847222222222221,18172.474768736538,17760.89791943716,-411.5768492993775,31773.76489648581,33347.012607424025,1573.2477109382162,0.048794190260071736,-0.006337726374176452,-0.055131916634248185
B,120.0,2.5,3.7427513288421546,0.5833333333333333,18137.739145897274,17718.47600960871,-419.2631362885659,31797.036979492415,33441.17004162601,1644.133062133591,0.04878726410962435,-0.006338828858111901,-0.05512609296773625
B,130.0,2.5,3.7405250941007027,0.5819444444444444,18102.18604316055,17676.58033958797,-425.60570357257893,31820.68367584331,33532.25754618463,1711.573870341319,0.04878067255957454,-0.006339949612676304,-0.05512062217225084
B,140.0,2.5,3.7383494281490792,0.5805555555555555,18065.952354914796,17635.11497636443,-430.8373785503645,31844.703080504947,33620.64508825714,1775.94200775219,0.048774391737248686,-0.006341088197876214,-0.0551154799351249
B,150.0,2.5,3.736218150016087,0.5791666666666666,18029.153113421973,17593.997010182637,-435.1561032393365,31869.09434912706,33706.65828386795,1837.5639347408942,0.048768401988591,-0.006342244550466604,-0.0551106465390576
B,160.0,2.5,3.7341274978474344,0.5777777777777777,17991.88586983978,17553.1721748166,-438.7136950231834,31893.858028833667,33790.51527741621,1896.6572485825454,0.0487626895861974,-0.0063434179066448396,-0.05510610749284224
B,170.0,2.5,3.732073413637113,0.5763888888888888,17954.23078948761,17512.58664954548,-441.644139942131,31918.995317145822,33872.439009890695,1953.4436927448733,0.04875724216772938,-0.00634460813397362,-0.055101850301703
B,180.0,2.5,3.7300528100722845,0.575,17916.254798790913,17472.199294578448,-444.05550421246517,31944.508236489677,33952.60717006117,2008.0989335714949,0.04875205023708529,-0.0063458149504743416,-0.05509786518755963
B,190.0,2.5,3.728062728068827,0.5736111111111111,17878.013376619514,17431.972808129798,-446.04056848971595,31970.399366265956,34031.187096554284,2060.787730288328,0.04874710572574857,-0.006347038336982623,-0.05509414406273119
B,200.0,2.5,3.726100820619797,0.5722222222222222,17839.55285397444,17391.877916284815,-447.67493768962595,31996.671717290952,34108.31732197837,2111.645604687419,0.04874240235197604,-0.0063482781921687555,-0.0550906805441448
B,210.0,2.5,3.7241648779038887,0.5708333333333333,17800.91194105683,17351.888422151093,-449.02351890573846,32023.328570707392,34184.127143803154,2160.7985730957625,0.04873793484765519,-0.006349534575572885,-0.05508746942322808
B,220.0,2.5,3.7222534299404346,0.5694444444444444,17762.123071635026,17311.986650804007,-450.13642083101877,32050.37339647322,34258.71352421734,2208.340127744119,0.048733699428905285,-0.006350807274022188,-0.05508450670292747
B,230.0,2.5,3.720365125581725,0.5680555555555555,17723.21230115422,17272.15722057822,-451.05508057599945,32077.80964685193,34332.166081283816,2254.3564344318875,0.04872969294543816,-0.006352096158922318,-0.055081789104360485
B,240.0,2.5,3.718498993497283,0.5666666666666667,17684.201763236146,17232.38920961878,-451.81255361736476,32105.640659069257,34404.55722931535,2298.916570246096,0.04872591301404072,-0.006353400982128315,-0.05507931399616904
B,250.0,2.5,3.7166539898855033,0.5652777777777778,17645.108573606645,17192.671784935977,-452.43678867066774,32133.869508443913,34475.96009639978,2342.090587955867,0.048722357513930344,-0.006354721665561669,-0.05507707917949201
B,260.0,2.5,3.7148293394839382,0.5638888888888889,17605.947012425553,17152.997240789096,-452.9497716364567,32162.49900559268,34546.43544744231,2383.93644184963,0.04871902482970237,-0.006356058047578901,-0.05507508287728127
B,270.0,2.5,3.7130241867366856,0.5625,17566.728706726437,17113.357494306743,-453.3712124196936,32191.531487388675,34616.04540696098,2424.5139195723023,0.0487159134985926,-0.006357410120323302,-0.0550733236189159
B,280.0,2.5,3.711237833160448,0.5611111111111111,17527.46291738012,17073.746318828413,-453.71659855170583,32220.96888938093,34684.84440138199,2463.875512001061,0.048713022376909124,-0.006358777847586312,-0.05507180022449543
B,290.0,2.5,3.7094704537465164,0.5597222222222222,17488.15591396473,17034.166444484268,-453.9894694804607,32250.81320848118,34752.85168408498,2502.0384756037965,0.048710351048079845,-0.006360160579753195,-0.05507051162783304
B,300.0,2.5,3.7077209211154494,0.5583333333333333,17448.815433273077,16994.607556367333,-454.20787690574434,32281.064891654176,34820.13540641321,2539.0705147590343,0.04870789827263091,-0.006361558738734144,-0.05506945701136506
B,310.0,2.5,3.7059879069900505,0.5569444444444445,17409.449290735287,16955.05729430315,-454.3919964321358,32311.723562046587,34886.77012823351,2575.046566186924,0.04870566293729136,-0.006362973013987353,-0.05506863595127871
B,320.0,2.5,3.704272212590934,0.5555555555555555,17370.058191333494,16915.525099230224,-454.53309210326915,32342.79003939243,34952.74713208255,2609.9570926901215,0.0487036452622363,-0.006364402411273134,-0.05506804767350943
B,330.0,2.5,3.702574225495351,0.5541666666666666,17330.64383920447,16876.01611925843,-454.62771994603827,32374.264123803005,35018.0724891073,2643.8083653042922,0.048701845086351676,-0.006365846257506477,-0.05506769134385815
B,340.0,2.5,3.7008918372482578,0.5527777777777777,17291.215644886284,16836.509806353853,-454.7058385324308,32406.142773689884,35082.84747008663,2676.704696396744,0.048700261185395055,-0.006367306062552313,-0.05506756724794737
B,350.0,2.5,3.699223263521731,0.5513888888888888,17251.7824285499,16796.98869873928,-454.7937298106226,32438.42250057824,35147.1600638228,2708.7375632445583,0.04869889289241141,-0.00636878320864222,-0.05506767610105363
B,360.0,2.5,3.69757186973792,0.5499999999999999,17212.332675162936,16757.48894657381,-454.84372858912684,32471.104512796115,35210.8982699901,2739.7937571939874,0.04869774134785259,-0.0063702745108675084,-0.0550680158587201
B,370.0,2.5,3.695935927371761,0.548611111111111,17172.875228698613,16717.993470850277,-454.88175784833584,32504.184141094396,35274.145920288516,2769.96177919412,0.04869680579536041,-0.006371781303840625,-0.05506858709920104
B,380.0,2.5,3.694314363308986,0.5472222222222222,17133.416779419153,16678.491810195923,-454.9249692232297,32537.65676203675,35336.96087401254,2799.304111975791,0.048696085963602996,-0.006373304433251259,-0.055069390396854254
B,390.0,2.5,3.6927066361633485,0.5458333333333333,17093.961574565918,16638.97898850841,-454.98258605750743,32571.5178698948,35399.379742826575,2827.861872931775,0.04869558187395494,-0.006374844316848498,-0.055070426190803434
B,400.0,2.5,3.691114557318708,0.5444444444444444,17054.499110200315,16599.475600879283,-455.0235093210322,32605.766060704085,35461.34657642614,2855.5805157220566,0.04869529378221308,-0.0063763990944537925,-0.05507169287666687
B,410.0,2.5,3.689537112260047,0.5430555555555555,17015.036945900916,16559.97139641447,-455.0655494864477,32640.395150854176,35522.91454751919,2882.519396665015,0.048695221530921325,-0.0063779696209048204,-0.05507319115182614
B,420.0,2.5,3.6879743318204894,0.5416666666666666,16975.576326857314,16520.4674170463,-455.1089098110133,32675.40010162416,35584.09533344008,2908.6952318159165,0.048695365123810196,-0.006379555757681571,-0.05507492088149177
B,430.0,2.5,3.686426175792676,0.5402777777777777,16936.116768153377,16480.964266025276,-455.15250212810133,32710.77593371178,35644.902573167325,2934.126639455546,0.0486957245560648,-0.006381157439717966,-0.05507688199578277
B,440.0,2.5,3.684892526493891,0.5388888888888889,16896.655981778393,16441.462056198838,-455.19392557955507,32746.51778325757,35705.3521824658,2958.8343992082337,0.04869629982720328,-0.006382774687726007,-0.055079074514929285
B,450.0,2.5,3.6833735287229783,0.5375,16857.19390305604,16401.96315928345,-455.23074377259036,32782.62001488554,35765.44890201402,2982.828887128475,0.048697090891900864,-0.006384407244445852,-0.05508149813634672
B,460.0,2.5,3.681869259205421,0.5361111111111111,16817.72883755951,16362.469571331449,-455.25926622806037,32819.077147257645,35825.19930718796,3006.122159930317,0.0486980976726237,-0.006386054912920267,-0.05508415258554397
B,470.0,2.5,3.6803793983745448,0.5347222222222222,16778.26199831732,16322.97886450659,-455.28313381073167,32855.88295131344,35884.62502556453,3028.7420742510876,0.048699320206267604,-0.006387717932738935,-0.05508703813900654
B,480.0,2.5,3.678903769678526,0.5333333333333333,16738.793006238324,16283.490310975458,-455.3026952628661,32893.03139233332,35943.74137630362,3050.7099839702933,0.048700758525261394,-0.006389396399729102,-0.055090154924990496
B,490.0,2.5,3.6774422561302633,0.5319444444444444,16699.32053059151,16244.00396963173,-455.31656095977996,32930.51654122983,36002.56064744059,3072.0441062107566,0.048702412651868365,-0.006391090347912203,-0.055093502999780566
B,500.0,2.5,3.6759945916154737,0.5305555555555556,16659.844096727826,16204.518277772451,-455.3258189553744,32968.33224705436,36061.10055062439,3092.768303570032,0.04870428269732778,-0.006392799991804403,-0.05509708268913218
B,510.0,2.5,3.6745609683738585,0.5291666666666667,16620.36516292669,16165.035954811723,-455.3292081149666,33006.4716218268,36119.35953676143,3112.887914934632,0.04870636857817081,-0.006394525001350656,-0.055100893579521464
B,520.0,2.5,3.6731409960017998,0.5277777777777778,16580.883911111017,16125.554166262951,-455.3297448480662,33044.92837270624,36177.359151120865,3132.430778414622,0.04870867049945728,-0.006396265742654735,-0.05510493624211201
B,530.0,2.5,3.6717344268258523,0.5263888888888889,16541.401651456817,16086.071332138925,-455.33031931789264,33083.69589609397,36235.114678067235,3151.418781973269,0.04871118865391815,-0.006398022425663761,-0.055109211079581916
B,540.0,2.5,3.670341093965735,0.525,16501.919234840483,16046.586749665546,-455.33248517493666,33122.767562341236,36292.63758800757,3169.870025666336,0.048713923214833164,-0.0063997951673080864,-0.05511371838214125
B,550.0,2.5,3.668961150520362,0.5236111111111111,16462.434831216888,16007.103334389583,-455.33149682730436,33162.136822320535,36349.92545581194,3187.7886334914074,0.048716874099667275,-0.006401583666964669,-0.05511845776663194
B,560.0,2.5,3.667594329491868,0.5222222222222223,16422.950931337844,15967.619262190283,-455.3316691475611,33201.7969514128,36406.992724470714,3205.195773057916,0.04872004156428082,-0.006403388157461777,-0.0551234297217426
B,570.0,2.5,3.666240543015483,0.5208333333333334,16383.468792534846,15928.13472073436,-455.3340718004856,33241.741287088065,36463.84586523417,3222.104578146107,0.04872342573574021,-0.006405208638455876,-0.05512863437419609
B,580.0,2.5,3.6648997094385867,0.5194444444444445,16343.989007953223,15888.650079497023,-455.33892845619994,33281.96324426659,36520.490532996984,3238.5272887303945,0.0487270267290668,-0.006407045093825986,-0.05513407182289279
B,590.0,2.5,3.663571709059891,0.5180555555555556,16304.509494128835,15849.165629896754,-455.3438642320816,33322.456455614214,36576.933469606454,3254.4770139922402,0.048730844668093076,-0.0064088975528465,-0.05513974222093958
B,600.0,2.5,3.662256970882321,0.5166666666666667,16265.029014206306,15809.681599175272,-455.34741503103396,33363.247864720644,36633.15714263937,3269.9092779187267,0.04873487968615713,-0.0064107652447838205,-0.05514564493094096
B,600.0000000000001,0.0,3.717402615813262,0.5166666666666667,16265.029014206306,15809.681599175272,-455.34741503103396,33363.247864720644,36633.15714263937,3269.9092779187267,0.0,0.0,0.0
B,610.0,0.0,3.7252614097816132,0.5166666666666667,16241.073184805753,15929.847652204588,-311.22553260116547,33386.19965200436,36299.71602959301,2913.5163775886467,0.0,0.0,0.0
B,620.0,0.0,3.7299237605735516,0.5166666666666667,16219.390378297878,15970.52092384811,-248.86945444976845,33408.64715332357,36107.01959117841,2698.372437854843,0.0,0.0,0.0
B,630.0,0.0,3.7332510788262536,0.5166666666666667,16199.648879181108,15995.90634302989,-203.7425361512178,33430.736120904716,35971.55473118693,2540.8186102822146,0.0,0.0,0.0
B,640.0,0.0,3.735871849824502,0.5166666666666667,16181.883573413425,16013.983254734601,-167.90031867882317,33452.53786395464,35865.91615173504,2413.378287780397,0.0,0.0,0.0
B,650.0,0.0,3.7380475124252523,0.5166666666666667,16166.189497537373,16027.538023922898,-138.65147361447453,33474.09275913336,35778.85424391472,2304.76148478136,0.0,0.0,0.0
B,660.0,0.0,3.7399158901941703,0.5166666666666667,16152.574611493113,16038.058053685567,-114.51655780754663,33495.42613575324,35704.50498089763,2209.078845144395,0.0,0.0,0.0
B,660.0000000000001,5.0,3.648791149122322,0.5166666666666667,16152.574611493113,16038.058053685567,-114.51655780754663,33495.42613575324,35704.50498089763,2209.078845144395,0.07845514552705961,-0.012669595544788336,-0.09112474107184794
