cell,time_s,current_A,voltage_V,soc,negative_average_mol_m3,negative_surface_mol_m3,negative_gradient_mol_m3,positive_average_mol_m3,positive_surface_mol_m3,positive_gradient_mol_m3,negative_overpotential_V,positive_overpotential_V,total_overpotential_V
B,450.0,2.5,3.7315116187415627,0.5875,18322.099985572106,17866.889525213268,-455.21046035883774,30920.661235343177,33903.458458627494,2982.7972232843167,0.04881260495941014,-0.006345070144625804,-0.05515767510403594
B,460.0,2.5,3.729984268290583,0.5861111111111111,18282.637011603336,17827.39201216412,-455.24499943921546,30957.117963405624,33963.22327884695,3006.105315441324,0.048805557282352474,-0.0063459778865985125,-0.05515153516895099
B,470.0,2.5,3.72846174133483,0.5847222222222223,18243.17047643959,17787.900263066927,-455.2702133726634,30993.92376092765,34022.65313862065,3028.7293776929982,0.04879873100716633,-0.00634690353260969,-0.055145634539776014
B,480.0,2.5,3.7269435439217835,0.5833333333333334,18203.703233562068,17748.40979004719,-455.29344351487816,31031.071874728077,34081.776143229836,3050.7042685017586,0.048792125009820116,-0.006347847178602424,-0.05513997218842254
B,490.0,2.5,3.7254297204816185,0.5819444444444445,18164.233180959694,17708.92203596667,-455.31114499302566,31068.556530091206,34140.59954435563,3072.0430142644254,0.048785739218536246,-0.006348808620660919,-0.05513454783919716
B,500.0,2.5,3.723920137735021,0.5805555555555556,18124.759555930308,17669.43624683581,-455.32330909449956,31106.37161011169,34199.13797520702,3092.766365095329,0.04877957320209929,-0.00634978779245651,-0.0551293609945558
B,510.0,2.5,3.7224146464399586,0.5791666666666667,18085.28210293089,17629.95122718608,-455.3308757448103,31144.510834216617,34257.40700795585,3112.8961737392347,0.04877362649035711,-0.006350784667718875,-0.05512441115807598
B,520.0,2.5,3.720913524896986,0.5777777777777778,18045.802176962632,17590.46938743833,-455.3327895243019,31182.967247370332,34315.40584449335,3132.438597123015,0.04876789916227421,-0.006351798955817813,-0.055119698118092024
B,530.0,2.5,3.7194165007085944,0.576388888888889,18006.320116699793,17550.987906292477,-455.33221040731587,31221.734517939465,34373.15546825224,3151.420950312775,0.04876239053742148,-0.006352830759469333,-0.05511522129689081
B,540.0,2.5,3.7179234634517617,0.5750000000000001,17966.837338870944,17511.50518477086,-455.33215410008415,31260.80600403765,34430.67074425483,3169.8647402171773,0.048757100167673886,-0.006353880101509523,-0.05511098026918341
B,550.0,2.5,3.716434434888826,0.5736111111111112,17927.35448008093,17472.020816045275,-455.3336640356538,31300.175071209873,34487.961614473155,3187.7865432632825,0.04875202779946603,-0.006354946935632749,-0.055106974735098777
B,560.0,2.5,3.714949756371855,0.5722222222222223,17887.869719418588,17432.537562977126,-455.33215644146185,31339.835185808835,34545.0258656229,3205.1906798140626,0.0487471735784549,-0.006356030998242618,-0.05510320457669752
B,570.0,2.5,3.713469355573643,0.5708333333333334,17848.38560191569,17393.05361526315,-455.33198665253803,31379.779627823165,34601.877474371344,3222.0978465481785,0.048742537074209724,-0.0063571323400015796,-0.0550996694142113
B,580.0,2.5,3.7119933664869618,0.5694444444444445,17808.90334461249,17353.569159736442,-455.3341848760465,31420.00176405791,34658.52256526342,3238.520801205508,0.04873811812351848,-0.006358250876848406,-0.05509636900036688
B,590.0,2.5,3.7105219570743873,0.5680555555555556,17769.423692393862,17314.08464393787,-455.3390484559932,31460.49503980454,34714.96606260047,3254.4710227959295,0.048733916595319525,-0.006359386510301576,-0.0550933031056211
B,600.0,2.5,3.709055869131503,0.5666666666666668,17729.94374245696,17274.600367486746,-455.3433749702126,31501.28638500863,34771.19078842262,3269.904403413988,0.04872993234340892,-0.0063605386929377885,-0.05509047103634671
B,600.0000000000001,0.0,3.764146340167849,0.5666666666666668,17729.94374245696,17274.600367486746,-455.3433749702126,31501.28638500863,34771.19078842262,3269.904403413988,0.0,0.0,0.0
B,610.0,0.0,3.7727929048729347,0.5666666666666668,17705.988552328487,17394.7242680969,-311.2642842315872,31524.238176273193,34437.77139549018,2913.5332192169844,0.0,0.0,0.0
B,620.0,0.0,3.7777417904327453,0.5666666666666668,17684.305862120713,17435.46593430771,-248.83992781300185,31546.6857428646,34245.04049386247,2698.3547509978707,0.0,0.0,0.0
B,630.0,0.0,3.781192988609355,0.5666666666666668,17664.564725477565,17460.827067623373,-203.73765785419164,31568.774735880364,34109.58435395542,2540.8096180750545,0.0,0.0,0.0
B,640.0,0.0,3.783865626896879,0.5666666666666668,17646.79984113757,17478.90012681355,-167.89971432401944,31590.576485413207,34003.96039615359,2413.3839107403837,0.0,0.0,0.0
B,650.0,0.0,3.786054746821396,0.5666666666666668,17631.106094573963,17492.45251679009,-138.6535777838726,31612.13139354904,33916.90348025261,2304.7720867035678,0.0,0.0,0.0
B,660.0,0.0,3.7879143513837197,0.5666666666666668,17617.4913780897,17502.979749265836,-114.51162882386416,31633.464855456325,33842.52810536431,2209.0632499079875,0.0,0.0,0.0
B,670.0,0.0,3.789531493138791,0.5666666666666668,17605.853469937418,17511.3125741589,-94.54089577851846,31654.59312304617,33777.509334080816,2122.916211034648,0.0,0.0,0.0
B,680.0,0.0,3.7909605832374043,0.5666666666666668,17596.013067514366,17517.984466732833,-78.0286007815339,31675.526687465266,33719.77076582358,2044.2440783583152,0.0,0.0,0.0
B,690.0,0.0,3.7922401872763682,0.5666666666666668,17587.756243415603,17523.37716870268,-64.3790747129242,31696.27224593398,33667.83687863998,1971.5646327060022,0.0,0.0,0.0
B,700.0,0.0,3.793398018994621,0.5666666666666668,17580.867889143236,17527.76816309743,-53.099726045806165,31716.83363399619,33620.64582577096,1903.8121917747703,0.0,0.0,0.0
B,710.0,0.0,3.7944539208968506,0.5666666666666668,17575.14326883504,17531.35805131537,-43.78521751967128,31737.2123300855,33577.43807982056,1840.225749735062,0.0,0.0,0.0
B,720.0,0.0,3.7954226989028763,0.5666666666666668,17570.396393651576,17534.2970855728,-36.0993080787739,31757.40793408233,33537.64731413747,1780.2393800551436,0.0,0.0,0.0
B,730.0,0.0,3.7963165634358207,0.5666666666666668,17566.466860762983,17536.70903969027,-29.757821072711522,31777.418662933447,33500.80440060565,1723.3857376722044,0.0,0.0,0.0
B,740.0,0.0,3.7971451685268987,0.5666666666666668,17563.218020526758,17538.691122654644,-24.526897872114205,31797.241391308955,33466.53812852553,1669.296737216573,0.0,0.0,0.0
B,750.0,0.0,3.797916853668191,0.5666666666666668,17560.534576754017,17540.326462066827,-20.208114687189664,31816.87202126832,33434.525937612554,1617.6539163442358,0.0,0.0,0.0
B,760.0,0.0,3.7986371565467643,0.5666666666666668,17558.319192985145,17541.668460655914,-16.650732329231687,31836.30513726043,33404.55673109558,1568.2515938351498,0.0,0.0,0.0
B,770.0,0.0,3.7993118861072013,0.5666666666666668,17556.491671900272,17542.77250334475,-13.719168555522629,31855.534854885635,33376.40499564967,1520.8701407640328,0.0,0.0,0.0
B,780.0,0.0,3.799945315794273,0.5666666666666668,17554.985022731904,17543.6772844896,-11.307738242303458,31874.55445880729,33349.906146511516,1475.3516877042239,0.0,0.0,0.0
B,790.0,0.0,3.8005417721730197,0.5666666666666668,17553.74374024597,17544.42138411648,-9.3223561294908,31893.356896231475,33324.891150893636,1431.5342546621614,0.0,0.0,0.0
B,800.0,0.0,3.8011046437120464,0.5666666666666668,17552.721604050494,17545.03320083993,-7.688403210562683,31911.934726201802,33301.22814349818,1389.293417296376,0.0,0.0,0.0
B,810.0,0.0,3.8016372182185716,0.5666666666666668,17551.87971073797,17545.53969122995,-6.340019508017576,31930.280375504626,33278.78786533939,1348.5074898347666,0.0,0.0,0.0
B,820.0,0.0,3.8021418919061865,0.5666666666666668,17551.185980858696,17545.958341283967,-5.227639574728528,31948.386174132505,33257.47706172448,1309.090887591974,0.0,0.0,0.0
B,830.0,0.0,3.8026209074085706,0.5666666666666668,17550.613985717795,17546.304836295352,-4.309149422442715,31966.244578052505,33237.20786660476,1270.963288552255,0.0,0.0,0.0
B,840.0,0.0,3.803076059558071,0.5666666666666668,17550.141885981735,17546.590162011933,-3.5517239698019694,31983.848259019152,33217.91034704684,1234.0620880276874,0.0,0.0,0.0
B,850.0,0.0,3.8035091199165443,0.5666666666666668,17549.752411724512,17546.82497656981,-2.9274351547028346,32001.19023857682,33199.51478660354,1198.3245480267215,0.0,0.0,0.0
B,860.0,0.0,3.8039215868547425,0.5666666666666668,17549.43127250453,17547.0171869196,-2.4140855849327636,32018.263938070788,33181.96232495173,1163.6983868809439,0.0,0.0,0.0
B,870.0,0.0,3.804314894886896,0.5666666666666668,17549.16687181015,17547.174134675053,-1.9927371350968315,32035.063269405793,33165.19621843097,1130.1329490251737,0.0,0.0,0.0
B,880.0,0.0,3.8046905833604194,0.5666666666666668,17548.949327266455,17547.304601900007,-1.644725366448256,32051.582894273713,33149.154736465425,1097.5718421917118,0.0,0.0,0.0
B,890.0,0.0,3.8050496315004314,0.5666666666666668,17548.770966222997,17547.411534417584,-1.3594318054128962,32067.817749303205,33133.79944094058,1065.9816916373748,0.0,0.0,0.0
B,900.0,0.0,3.805393380725754,0.5666666666666668,17548.624089752997,17547.502262660048,-1.1218270929493883,32083.7638107847,33119.07611306865,1035.31230228395,0.0,0.0,0.0
B,900.0000000000001,5.0,3.7143031455273126,0.5666666666666668,17548.624089752997,17547.502262660048,-1.1218270929493883,32083.7638107847,33119.07611306865,1035.31230228395,0.0785134702108198,-0.012576764987621695,-0.09109023519844149
B,910.0,5.0,3.6956945613107384,0.563888888888889,17517.452332134144,17228.196127940442,-289.2562041937017,32135.545573685133,33884.015941022306,1748.4703673371732,0.07846867202312612,-0.012595324066441163,-0.09106399608956728
B,920.0,5.0,3.6834086270347157,0.5611111111111112,17481.754093960393,17068.05106674584,-413.703027214553,32188.5451945046,34367.568692948356,2179.0234984437557,0.07845278403696072,-0.012610875772791503,-0.09106365980975223
B,930.0,5.0,3.6738596890092485,0.5583333333333335,17442.190768287663,16938.32446095012,-503.8663073375428,32242.456329908768,34736.900129041904,2494.443799133136,0.07844312673835963,-0.012624770623005186,-0.09106789736136481
B,940.0,5.0,3.665816041859966,0.5555555555555557,17398.687488238942,16823.29066705313,-575.3968211858119,32297.1226623432,35046.6664612573,2749.543798914099,0.0784369653828974,-0.012637785016310608,-0.09107475039920801
B,950.0,5.0,3.658755236810262,0.5527777777777779,17351.055404251103,16717.229660252564,-633.8257439985391,32352.45013188784,35319.53487328057,2967.084741392733,0.07843328348532275,-0.012650286994068108,-0.09108357047939085
B,960.0,5.0,3.652402644537985,0.5500000000000002,17299.276505129492,16617.226477936958,-682.0500271925339,32408.37577329179,35567.196390192476,3158.8206169006844,0.07843156752775848,-0.012662483067048338,-0.09109405059480682
B,970.0,5.0,3.6466018897968002,0.5472222222222224,17243.550930488585,16521.629861268146,-721.9210692204397,32464.85566722522,35796.198993796694,3331.343326571474,0.07843151984480261,-0.01267448533888161,-0.09110600518368422
B,980.0,5.0,3.6412491214064593,0.5444444444444446,17184.236859863282,16429.341815591022,-754.8950442722598,32521.857921393035,36010.77782830513,3488.919906912095,0.0784329506904851,-0.012686369200536889,-0.09111931989102198
B,990.0,5.0,3.6362697336936765,0.5416666666666669,17121.759510023352,16339.600605993899,-782.158904029453,32579.359018440387,36213.88638622508,3634.5273677846926,0.07843573368846485,-0.012698190772504236,-0.09113392446096909
B,1000.0,5.0,3.6316096727071043,0.5388888888888891,17056.54940956663,16251.863871436155,-804.685538130474,32637.34199414155,36407.59157647039,3770.249582328841,0.07843978157409023,-0.012709988429962103,-0.09114977000405233
B,1010.0,5.0,3.627227929243145,0.5361111111111113,16989.01606976159,16165.732064493053,-823.2840052685369,32695.795154783504,36593.39701504951,3897.601860266004,0.07844503241179239,-0.012721789028615624,-0.09116682144040801
B,1020.0,5.0,3.6230918345284313,0.5333333333333335,16919.52982337707,16080.900433123092,-838.6293902539783,32754.711092461286,36772.447004422975,4017.7359119616885,0.07845144159836721,-0.01273361270056012,-0.09118505429892733
B,1030.0,5.0,3.6191739509395946,0.5305555555555558,16848.41101362883,15997.124033638445,-851.2869799903838,32814.08588899128,36945.66471361597,4131.578824624696,0.07845897751412544,-0.012745476966072197,-0.09120445448019764
B,1040.0,5.0,3.615451069770876,0.527777777777778,16775.931590652952,15914.20532188589,-861.7262687670627,32873.91869388579,37113.79962146583,4239.880927580038,0.07846761807290023,-0.012757396784196589,-0.09122501485709682
B,1050.0,5.0,3.611903504218499,0.5250000000000002,16702.32243181644,15831.986152672278,-870.3362791441614,32934.21137603938,37277.459379487125,4343.2480034477485,0.07847734801021837,-0.012769384392583228,-0.0912467324028016
B,1060.0,5.0,3.6085142985496987,0.5222222222222225,16627.77936573448,15750.338841481207,-877.4405242532739,32994.96816420783,37437.14462714662,4442.176462938791,0.07848815712934068,-0.012781450001871508,-0.09126960713121218
B,1070.0,5.0,3.605268841973147,0.5194444444444447,16552.464819167442,15669.16177372351,-883.3030454439322,33056.19540913734,37593.26513933767,4537.069730200332,0.07850003869855575,-0.012793601618052696,-0.09129364031660844
B,1080.0,5.0,3.602154561833216,0.5166666666666669,16476.51035323609,15588.376291405224,-888.1340618308677,33117.90142631547,37746.151771079305,4628.250344763837,0.07851298806419466,-0.012805844825548767,-0.09131883288974342
B,1090.0,5.0,3.5991596110157937,0.5138888888888892,16400.03035370903,15507.909703078874,-892.1206506301551,33180.09544208361,37896.119589222944,4716.024147139331,0.07852700407706042,-0.012818187058855998,-0.09134519113591642
B,1100.0,5.0,3.5962738989198795,0.5111111111111114,16323.114916003717,15427.708589093138,-895.4063269105791,33242.788041890824,38043.415988385714,4800.627946494889,0.07854208605031672,-0.012830632902077341,-0.09137271895239406
B,1110.0,5.0,3.5934876884446547,0.5083333333333336,16245.846051367529,15347.719972378127,-898.1260789894022,33305.989909622156,38188.29025183131,4882.300342209157,0.07855823633605342,-0.01284318938873865,-0.09140142572479207
